cddept,inseecommuneprinc,nomcommuneprinc
050,50002,AGNEAUX
050,50003,AGON-COUTAINVILLE
050,50004,AIREL
050,50006,AMIGNY
050,50008,ANCTOVILLE-SUR-BOSCQ
050,50013,ANNEVILLE-EN-SAIRE
050,50016,APPEVILLE
050,50019,AUCEY-LA-PLAINE
050,50021,AUDOUVILLE-LA-HUBERT
050,50022,AUMEVILLE-LESTRE
050,50023,AUVERS
050,50024,AUXAIS
050,50025,AVRANCHES
050,50026,AZEVILLE
050,50027,BACILLY
050,50028,BALEINE (LA)
050,50029,BARENTON
050,50030,BARFLEUR
050,50031,BARNEVILLE-CARTERET
050,50032,BARRE-DE-SEMILLY (LA)
050,50033,BAUBIGNY
050,50034,BAUDRE
050,50036,BAUPTE
050,50038,BEAUCHAMPS
050,50039,BEAUCOUDRAY
050,50040,BEAUFICEL
050,50041,HAGUE (LA)
050,50042,BEAUVOIR
050,50044,BELVAL
050,50045,BENOITVILLE
050,50046,BERIGNY
050,50048,BESLON
050,50049,BESNEVILLE
050,50050,BEUVRIGNY
050,50052,BEUZEVILLE-LA-BASTILLE
050,50054,BIEVILLE
050,50055,BINIVILLE
050,50058,BLAINVILLE-SUR-MER
050,50059,BLOSVILLE
050,50060,BLOUTIERE (LA)
050,50062,BOISYVON
050,50064,BONNEVILLE (LA)
050,50066,JULLOUVILLE
050,50069,BOURGUENOLLES
050,50070,BOUTTEVILLE
050,50072,BRAINVILLE
050,50074,BRECEY
050,50076,BREHAL
050,50077,BRETTEVILLE
050,50078,BRETTEVILLE-SUR-AY
050,50079,BREUVILLE
050,50081,BREVILLE-SUR-MER
050,50082,BRICQUEBEC-EN-COTENTIN
050,50083,BRICQUEBOSQ
050,50084,BRICQUEVILLE-LA-BLOUETTE
050,50085,BRICQUEVILLE-SUR-MER
050,50086,BRILLEVAST
050,50087,BRIX
050,50088,BROUAINS
050,50090,BUAIS-LES-MONTS 
050,50092,CAMBERNON
050,50093,CAMETOURS
050,50094,CAMPROND
050,50095,CANISY
050,50096,CANTELOUP
050,50097,CANVILLE-LA-ROCQUE
050,50098,CARANTILLY
050,50099,CARENTAN-LES-MARAIS
050,50101,CARNEVILLE
050,50102,CAROLLES
050,50105,CATTEVILLE
050,50106,CAVIGNY
050,50108,CEAUX
050,50109,CERENCES
050,50110,CERISY-LA-FORET
050,50111,CERISY-LA-SALLE
050,50112,CHAISE-BAUDOUIN (LA)
050,50115,GRIPPON (LE)
050,50117,CHAMPEAUX
050,50118,CHAMPREPUS
050,50120,CHANTELOUP
050,50121,CHAPELLE-CECELIN (LA)
050,50124,CHAPELLE-UREE (LA)
050,50126,CHAVOY
050,50129,CHERBOURG-EN-COTENTIN 
050,50130,CHERENCE-LE-HERON
050,50135,CLITOURPS
050,50137,COLOMBE (LA)
050,50138,COLOMBY
050,50139,CONDE-SUR-VIRE
050,50142,VICQ-SUR-MER
050,50143,COUDEVILLE-SUR-MER
050,50144,COULOUVRAY-BOISBENATRE
050,50145,COURCY
050,50146,COURTILS
050,50147,COUTANCES
050,50148,COUVAINS
050,50149,COUVILLE
050,50150,CRASVILLE
050,50151,CREANCES
050,50152,CRESNAYS (LES)
050,50155,CROLLON
050,50156,CROSVILLE-SUR-DOUVE
050,50158,CUVES
050,50159,DANGY
050,50161,DEZERT (LE)
050,50162,DIGOSVILLE
050,50164,DOMJEAN
050,50165,DONVILLE-LES-BAINS
050,50166,DOVILLE
050,50167,DRAGEY-RONTHON
050,50168,DUCEY-LES CHERIS
050,50169,ECAUSSEVILLE
050,50172,EMONDEVILLE
050,50174,EQUILLY
050,50175,EROUDEVILLE
050,50176,ETANG-BERTRAND (L')
050,50177,ETIENVILLE
050,50178,FERMANVILLE
050,50181,FEUGERES
050,50182,FEUILLIE (LA)
050,50183,FIERVILLE-LES-MINES
050,50184,FLAMANVILLE
050,50185,FLEURY
050,50186,FLOTTEMANVILLE
050,50188,FOLLIGNY
050,50190,FONTENAY-SUR-MER
050,50192,FOURNEAUX
050,50193,FRESNE-PORET (LE)
050,50194,FRESVILLE
050,50195,GATHEMO
050,50196,GATTEVILLE-LE-PHARE
050,50197,GAVRAY-SUR-SIENNE
050,50198,GEFFOSSES
050,50199,GENETS
050,50200,GER
050,50205,GODEFROY (LA)
050,50207,GOLLEVILLE
050,50208,GONFREVILLE
050,50209,GONNEVILLE-LE THEIL
050,50210,GORGES
050,50214,GOUVETS
050,50215,GOUVILLE SUR MER
050,50216,GRAIGNES-MESNIL-ANGOT
050,50217,GRAND-CELLAND (LE)
050,50218,GRANVILLE
050,50219,GRATOT
050,50221,GRIMESNIL
050,50222,GROSVILLE
050,50225,GUISLAIN (LE)
050,50227,HAM (LE)
050,50228,HAMBYE
050,50229,HAMELIN
050,50230,HARDINVAST
050,50231,HAUTEVILLE-SUR-MER
050,50232,HAUTEVILLE-LA-GUICHARD
050,50233,HAUTTEVILLE-BOCAGE
050,50234,HAYE-BELLEFOND (LA)
050,50235,HAYE-D'ECTOT (LA)
050,50236,HAYE (LA)
050,50237,HAYE-PESNEL (LA)
050,50238,HEAUVILLE
050,50239,THEREVAL 
050,50240,HELLEVILLE
050,50241,HEMEVEZ
050,50243,HEUGUEVILLE-SUR-SIENNE
050,50246,HIESVILLE
050,50247,HOCQUIGNY
050,50251,HUBERVILLE
050,50252,HUDIMESNIL
050,50253,HUISNES-SUR-MER
050,50256,ISIGNY-LE-BUAT
050,50258,JOGANVILLE
050,50259,JUILLEY
050,50260,JUVIGNY LES VALLEES
050,50261,LAMBERVILLE
050,50262,LANDE-D'AIROU (LA)
050,50263,LAPENTY
050,50265,LAULNE
050,50266,LENGRONNE
050,50267,LESSAY 
050,50268,LESTRE
050,50269,LIESVILLE-SUR-DOUVE
050,50270,LIEUSAINT
050,50271,LINGEARD
050,50272,TOURNEVILLE-SUR-MER
050,50273,MONTSENELLE 
050,50274,LOGES-MARCHIS (LES)
050,50275,LOGES-SUR-BRECEY (LES)
050,50276,LOLIF
050,50277,LONGUEVILLE
050,50278,LOREUR (LE)
050,50279,LOREY (LE)
050,50281,LUCERNE-D'OUTREMER (LA)
050,50282,LUOT (LE)
050,50283,LUZERNE (LA)
050,50285,MAGNEVILLE
050,50289,MARCHESIEUX
050,50290,MARCILLY
050,50291,MARGUERAY
050,50292,MARIGNY-LE-LOZON
050,50294,MARTINVAST
050,50295,MAUPERTUIS
050,50296,MAUPERTUS-SUR-MER
050,50297,MEAUFFE (LA)
050,50298,MEAUTIS
050,50299,MESNIL (LE)
050,50300,MESNIL-ADELEE (LE)
050,50302,MESNIL-AMEY (LE)
050,50304,MESNIL-AUBERT (LE)
050,50305,MESNIL-AU-VAL (LE)
050,50310,MESNIL-EURY (LE)
050,50311,MESNIL-GARNIER (LE)
050,50312,MESNIL-GILBERT (LE)
050,50315,MESNILLARD (LE)
050,50317,MESNIL-OZENNE (LE)
050,50321,MESNIL-ROUXELIN (LE)
050,50324,MESNIL-VENERON (LE)
050,50326,MESNIL-VILLEMAN (LE)
050,50327,MEURDRAQUIERE (LA)
050,50328,MILLIERES
050,50332,MOITIERS-D'ALLONNE (LES)
050,50334,MONTABOT
050,50335,MONTAIGU-LA-BRISETTE
050,50336,MONTAIGU-LES-BOIS
050,50338,MONTBRAY
050,50340,MONTCUIT
050,50341,MONTEBOURG
050,50342,MONTFARVILLE
050,50345,MONTHUCHON
050,50347,MONTJOIE-SAINT-MARTIN
050,50349,MONTMARTIN-SUR-MER
050,50350,MONTPINCHON
050,50351,MONTRABOT
050,50352,MONTREUIL-SUR-LOZON
050,50353,MONT-SAINT-MICHEL (LE)
050,50356,MOON-SUR-ELLE
050,50357,MORIGNY
050,50359,MORTAIN-BOCAGE
050,50360,MORVILLE
050,50361,MOUCHE (LA)
050,50362,MOULINES
050,50363,MOYON VILLAGES
050,50364,MUNEVILLE-LE-BINGARD
050,50365,MUNEVILLE-SUR-MER
050,50368,NAY
050,50369,NEGREVILLE
050,50370,NEHOU
050,50371,NEUFBOURG (LE)
050,50372,NEUFMESNIL
