cddept,inseecommuneprinc,nomcommuneprinc
008,08001,ACY-ROMANCE
008,08003,AIGLEMONT
008,08004,AIRE
008,08005,ALINCOURT
008,08006,ALLAND'HUY-ET-SAUSSEUIL
008,08008,AMAGNE
008,08010,AMBLY-FLEURY
008,08011,ANCHAMPS
008,08013,ANGECOURT
008,08014,ANNELLES
008,08015,ANTHENY
008,08016,AOUSTE
008,08017,APREMONT
008,08018,ARDEUIL-ET-MONTFAUXELLES
008,08019,GRANDES-ARMOISES (LES)
008,08020,PETITES-ARMOISES (LES)
008,08021,ARNICOURT
008,08022,ARREUX
008,08023,ARTAISE-LE-VIVIER
008,08024,ASFELD
008,08025,ATTIGNY
008,08026,AUBIGNY-LES-POTHEES
008,08027,AUBONCOURT-VAUZELLES
008,08028,AUBRIVES
008,08029,AUFLANCE
008,08030,AUGE
008,08031,AURE
008,08032,AUSSONCE
008,08033,AUTHE
008,08034,AUTRECOURT-ET-POURRON
008,08035,AUTRUCHE
008,08036,AUTRY
008,08037,AUVILLERS-LES-FORGES
008,08038,AVANCON
008,08039,AVAUX
008,08040,AYVELLES (LES)
008,08041,BAALONS
008,08043,BALAN
008,08044,BALHAM
008,08045,BALLAY
008,08046,BANOGNE-RECOUVRANCE
008,08047,BARBAISE
008,08048,BARBY
008,08049,BAR-LES-BUZANCY
008,08052,BAYONVILLE
008,08053,BAZEILLES
008,08055,BEAUMONT-EN-ARGONNE
008,08056,BEFFU-ET-LE-MORTHOMME
008,08057,BELLEVILLE-ET-CHATILLON-SUR-BAR
008,08058,BELVAL
008,08059,BELVAL-BOIS-DES-DAMES
008,08060,BERGNICOURT
008,08061,BERLIERE (LA)
008,08062,BERTONCOURT
008,08063,BESACE (LA)
008,08064,BIERMES
008,08065,BIEVRES
008,08066,BIGNICOURT
008,08067,BLAGNY
008,08069,BLANCHEFOSSE-ET-BAY
008,08070,BLANZY-LA-SALONNAISE
008,08071,BLOMBAY
008,08073,BOSSUS-LES-RUMIGNY
008,08074,BOUCONVILLE
008,08075,BOULT-AUX-BOIS
008,08076,BOULZICOURT
008,08077,BOURCQ
008,08078,BOURG-FIDELE
008,08080,BOUVELLEMONT
008,08081,BOGNY-SUR-MEUSE
008,08082,BRECY-BRIERES
008,08083,BREVILLY
008,08084,BRIENNE-SUR-AISNE
008,08085,BRIEULLES-SUR-BAR
008,08086,BRIQUENAY
008,08087,BROGNON
008,08088,BULSON
008,08089,BUZANCY
008,08090,CARIGNAN
008,08092,CAUROY
008,08094,CERNION
008,08095,CHAGNY
008,08096,CHALANDRY-ELAIRE
008,08097,CHALLERANGE
008,08098,CHAMPIGNEULLE
008,08099,CHAMPIGNEUL-SUR-VENCE
008,08100,CHAMPLIN
008,08101,CHAPELLE (LA)
008,08102,CHAPPES
008,08103,CHARBOGNE
008,08104,CHARDENY
008,08105,CHARLEVILLE-MEZIERES
008,08106,CHARNOIS
008,08107,CHATEAU-PORCIEN
008,08109,CHATEL-CHEHERY
008,08110,CHATELET-SUR-SORMONNE (LE)
008,08111,CHATELET-SUR-RETOURNE (LE)
008,08113,CHAUMONT-PORCIEN
008,08115,CHEMERY-CHEHERY 
008,08116,BAIRON ET SES ENVIRONS
008,08117,CHESNOIS-AUBONCOURT
008,08119,CHEVEUGES
008,08120,CHEVIERES
008,08121,CHILLY
008,08122,CHOOZ
008,08123,CHUFFILLY-ROCHE
008,08124,CLAVY-WARBY
008,08125,CLIRON
008,08126,CONDE-LES-HERPY
008,08128,CONDE-LES-AUTRY
008,08130,CONTREUVE
008,08131,CORNAY
008,08132,CORNY-MACHEROMENIL
008,08133,COUCY
008,08134,COULOMMES-ET-MARQUENY
008,08135,CROIX-AUX-BOIS (LA)
008,08136,DAIGNY
008,08137,DAMOUZY
008,08138,DEUX-VILLES (LES)
008,08139,DEVILLE
008,08140,DOM-LE-MESNIL
008,08141,DOMMERY
008,08142,DONCHERY
008,08143,DOUMELY-BEGNY
008,08144,DOUX
008,08145,DOUZY
008,08146,DRAIZE
008,08147,DRICOURT
008,08148,ECAILLE (L')
008,08149,ECHELLE (L')
008,08150,ECLY
008,08151,ECORDAL
008,08153,ESCOMBRES-ET-LE-CHESNOIS
008,08154,ESTREBAY
008,08155,ETALLE
008,08156,ETEIGNIERES
008,08158,ETREPIGNY
008,08159,EUILLY-ET-LOMBUT
008,08161,EXERMONT
008,08162,FAGNON
008,08163,FAISSAULT
008,08164,FALAISE
008,08165,FAUX
008,08166,FEPIN
008,08167,FEREE (LA)
008,08168,FERTE-SUR-CHIERS (LA)
008,08169,FLAIGNES-HAVYS
008,08170,FLEIGNEUX
008,08171,FLEVILLE
008,08172,FLIGNY
008,08173,FLIZE
008,08174,FLOING
008,08175,FOISCHES
008,08176,FOSSE
008,08178,FRAILLICOURT
008,08179,FRANCHEVAL
008,08180,FRANCHEVILLE (LA)
008,08182,FRETY (LE)
008,08183,FROMELENNES
008,08184,FROMY
008,08185,FUMAY
008,08186,GERMONT
008,08187,GERNELLE
008,08188,GESPUNSART
008,08189,GIRONDELLE
008,08190,GIVET
008,08191,GIVONNE
008,08192,GIVRON
008,08193,GIVRY
008,08194,GLAIRE
008,08195,GOMONT
008,08196,GRANDCHAMP
008,08197,GRANDHAM
008,08198,GRANDPRE 
008,08199,GRANDVILLE (LA)
008,08200,GRIVY-LOISY
008,08201,GRUYERES
008,08202,GUE-D'HOSSUS
008,08203,GUIGNICOURT-SUR-VENCE
008,08204,GUINCOURT
008,08205,HAGNICOURT
008,08206,HAM-LES-MOINES
008,08207,HAM-SUR-MEUSE
008,08208,HANNAPPES
008,08209,HANNOGNE-SAINT-MARTIN
008,08210,HANNOGNE-SAINT-REMY
008,08211,HARAUCOURT
008,08212,HARCY
008,08214,HARGNIES
008,08215,HARRICOURT
008,08216,HAUDRECY
008,08217,HAULME
008,08218,HAUTES-RIVIERES (LES)
008,08219,HAUTEVILLE
008,08220,HAUVINE
008,08222,HAYBES
008,08223,HERBEUVAL
008,08225,HERPY-L'ARLESIENNE
008,08226,HIERGES
008,08228,HORGNE (LA)
008,08229,HOUDILCOURT
008,08230,HOULDIZY
008,08232,ILLY
008,08233,IMECOURT
008,08234,INAUMONT
008,08235,ISSANCOURT-ET-RUMEL
008,08236,JANDUN
008,08237,JOIGNY-SUR-MEUSE
008,08238,JONVAL
008,08239,JUNIVILLE
008,08240,JUSTINE-HERBIGNY
008,08242,LAIFOUR
008,08243,LALOBBE
008,08244,LAMETZ
008,08245,LANCON
