cddept,inseecommuneprinc,nomcommuneprinc
009,09001,AIGUES-JUNTES
009,09002,AIGUES-VIVES
009,09003,AIGUILLON (L')
009,09004,ALBIES
009,09005,ALEU
009,09006,ALLIAT
009,09007,ALLIERES
009,09008,ALOS
009,09009,ALZEN
009,09011,ANTRAS
009,09012,APPY
009,09013,ARABAUX
009,09014,ARGEIN
009,09015,ARIGNAC
009,09016,ARNAVE
009,09017,ARRIEN-EN-BETHMALE
009,09018,ARROUT
009,09019,ARTIGAT
009,09020,ARTIGUES
009,09021,ARTIX
009,09022,ARVIGNA
009,09023,ASCOU
009,09024,ASTON
009,09025,AUCAZEIN
009,09026,AUDRESSEIN
009,09027,AUGIREIN
009,09029,AULUS-LES-BAINS
009,09030,AUZAT
009,09031,AXIAT
009,09032,AX-LES-THERMES
009,09034,BALACET
009,09035,BALAGUERES
009,09038,BASTIDE-DE-BESPLAS (LA)
009,09039,BASTIDE-DE-BOUSIGNAC (LA)
009,09040,BASTIDE-DE-LORDAT (LA)
009,09041,BASTIDE-DU-SALAT (LA)
009,09042,BASTIDE-DE-SEROU (LA)
009,09043,BASTIDE-SUR-L'HERS (LA)
009,09044,BAULOU
009,09045,BEDEILHAC-ET-AYNAT
009,09047,BELESTA
009,09048,BELLOC
009,09049,BENAC
009,09050,BENAGUES
009,09051,BENAIX
009,09052,BESSET
009,09053,BESTIAC
009,09055,BETHMALE
009,09056,BEZAC
009,09057,BIERT
009,09058,BOMPAS
009,09059,BONAC-IRAZEIN
009,09060,BONNAC
009,09061,BORDES-SUR-ARIZE (LES)
009,09062,BORDES-UCHENTEIN
009,09063,BOSC (LE)
009,09064,BOUAN
009,09065,BOUSSENAC
009,09066,BRASSAC
009,09067,BRIE
009,09068,BURRET
009,09069,BUZAN
009,09070,CABANNES (LES)
009,09071,CADARCET
009,09072,CALZAN
009,09073,CAMARADE
009,09074,CAMON
009,09075,CAMPAGNE-SUR-ARIZE
009,09076,CANTE
009,09077,CAPOULET-ET-JUNAC
009,09078,CARCANIERES
009,09079,CARLA-BAYLE
009,09080,CARLA-DE-ROQUEFORT
009,09082,CASTELNAU-DURBAN
009,09083,CASTERAS
009,09084,CASTEX
009,09085,CASTILLON-EN-COUSERANS
009,09086,CAUMONT
009,09087,CAUSSOU
009,09088,CAYCHAX-ET-SENCONAC
009,09089,CAZALS-DES-BAYLES
009,09090,CAZAUX
009,09092,CAZENAVE-SERRES-ET-ALLENS
009,09093,CELLES
009,09095,CESCAU
009,09096,CHATEAU-VERDUN
009,09097,CLERMONT
009,09098,CONTRAZY
009,09099,COS
009,09100,COUFLENS
009,09101,COUSSA
009,09102,COUTENS
009,09103,CRAMPAGNA
009,09104,DALOU
009,09105,DAUMAZAN-SUR-ARIZE
009,09106,DREUILHE
009,09107,DUN
009,09108,DURBAN-SUR-ARIZE
009,09109,DURFORT
009,09110,ENCOURTIECH
009,09111,ENGOMER
009,09113,ERCE
009,09114,ERP
009,09115,ESCLAGNE
009,09116,ESCOSSE
009,09117,ESPLAS
009,09118,ESPLAS-DE-SEROU
009,09119,EYCHEIL
009,09120,FABAS
009,09121,FERRIERES-SUR-ARIEGE
009,09122,FOIX
009,09123,FORNEX
009,09124,FOSSAT (LE)
009,09125,FOUGAX-ET-BARRINEUF
009,09126,FREYCHENET
009,09127,GABRE
009,09129,GALEY
009,09130,GANAC
009,09131,GARANOU
009,09132,GAUDIES
