cddept,inseecommuneprinc,nomcommuneprinc
002,02001,ABBECOURT
002,02002,ACHERY
002,02003,ACY
002,02004,AGNICOURT-ET-SECHELLES
002,02005,AGUILCOURT
002,02006,AISONVILLE-ET-BERNOVILLE
002,02007,AIZELLES
002,02008,AIZY-JOUY
002,02009,ALAINCOURT
002,02010,ALLEMANT
002,02011,AMBLENY
002,02012,AMBRIEF
002,02013,AMIFONTAINE
002,02014,AMIGNY-ROUY
002,02015,ANCIENVILLE
002,02016,ANDELAIN
002,02017,ANGUILCOURT-LE-SART
002,02018,ANIZY-LE-GRAND
002,02019,ANNOIS
002,02020,ANY-MARTIN-RIEUX
002,02021,ARCHON
002,02022,ARCY-SAINTE-RESTITUE
002,02023,ARMENTIERES-SUR-OURCQ
002,02024,ARRANCY
002,02025,ARTEMPS
002,02027,ASSIS-SUR-SERRE
002,02028,ATHIES-SOUS-LAON
002,02029,ATTILLY
002,02030,AUBENCHEUL-AUX-BOIS
002,02031,AUBENTON
002,02032,AUBIGNY-AUX-KAISNES
002,02033,AUBIGNY-EN-LAONNOIS
002,02034,AUDIGNICOURT
002,02035,AUDIGNY
002,02036,AUGY
002,02037,AULNOIS-SOUS-LAON
002,02038,AUTELS (LES)
002,02039,AUTREMENCOURT
002,02040,AUTREPPES
002,02041,AUTREVILLE
002,02042,AZY-SUR-MARNE
002,02043,BAGNEUX
002,02044,BANCIGNY
002,02046,BARENTON-BUGNY
002,02047,BARENTON-CEL
002,02048,BARENTON-SUR-SERRE
002,02049,BARISIS-AUX-BOIS
002,02050,BARZY-EN-THIERACHE
002,02051,BARZY-SUR-MARNE
002,02052,BASSOLES-AULERS
002,02053,VALLEES EN CHAMPAGNE
002,02054,BAZOCHES-ET-SAINT-THIBAUT
002,02055,BEAUME
002,02056,BEAUMONT-EN-BEINE
002,02057,BEAUREVOIR
002,02058,BEAURIEUX
002,02059,BEAUTOR
002,02060,BEAUVOIS-EN-VERMANDOIS
002,02061,BECQUIGNY
002,02062,BELLEAU
002,02063,BELLENGLISE
002,02064,BELLEU
002,02065,BELLICOURT
002,02066,BENAY
002,02067,BERGUES-SUR-SAMBRE
002,02068,BERLANCOURT
002,02069,BERLISE
002,02070,BERNOT
002,02071,BERNY-RIVIERE
002,02072,BERRIEUX
002,02073,BERRY-AU-BAC
002,02074,BERTAUCOURT-EPOURDON
002,02075,BERTHENICOURT
002,02076,BERTRICOURT
002,02078,BESME
002,02079,BESMONT
002,02080,BESNY-ET-LOIZY
002,02081,BETHANCOURT-EN-VAUX
002,02082,BEUGNEUX
002,02083,BEUVARDES
002,02084,BEZU-LE-GUERY
002,02085,BEZU-SAINT-GERMAIN
002,02086,BICHANCOURT
002,02087,BIEUXY
002,02088,BIEVRES
002,02089,BILLY-SUR-AISNE
002,02090,BILLY-SUR-OURCQ
002,02091,BLANZY-LES-FISMES
002,02093,BLERANCOURT
002,02094,BLESMES
002,02095,BOHAIN-EN-VERMANDOIS
002,02096,BOIS-LES-PARGNY
002,02097,BONCOURT
002,02098,BONNEIL
002,02099,BONNESVALYN
002,02100,BONY
002,02101,BOSMONT-SUR-SERRE
002,02102,BOUCONVILLE-VAUCLAIR
002,02103,BOUE
002,02104,BOUFFIGNEREUX
002,02105,BOURESCHES
002,02106,BOURG-ET-COMIN
002,02108,BOURGUIGNON-SOUS-MONTBAVIN
002,02109,BOUTEILLE (LA)
002,02110,BRAINE
002,02111,BRANCOURT-EN-LAONNOIS
002,02112,BRANCOURT-LE-GRAND
002,02114,BRASLES
002,02115,BRAYE-EN-LAONNOIS
002,02116,BRAYE-EN-THIERACHE
002,02117,BRAY-SAINT-CHRISTOPHE
002,02118,BRAYE
002,02119,BRECY
002,02120,BRENELLE
002,02121,BRENY
002,02122,BRIE
002,02123,BRISSAY-CHOIGNY
002,02124,BRISSY-HAMEGICOURT
002,02125,BRUMETZ
002,02126,BRUNEHAMEL
002,02127,BRUYERES-SUR-FERE
002,02128,BRUYERES-ET-MONTBERAULT
002,02129,BRUYS
002,02130,BUCILLY
002,02131,BUCY-LE-LONG
002,02132,BUCY-LES-CERNY
002,02133,BUCY-LES-PIERREPONT
002,02134,BUIRE
002,02135,BUIRONFOSSE
002,02136,BURELLES
002,02137,BUSSIARES
002,02138,BUZANCY
002,02139,CAILLOUEL-CREPIGNY
002,02140,CAMELIN
002,02141,CAPELLE (LA)
002,02142,CASTRES
002,02143,CATELET (LE)
002,02144,CAULAINCOURT
002,02145,CAUMONT
002,02146,CELLES-LES-CONDE
002,02148,CELLES-SUR-AISNE
002,02149,CERIZY
002,02150,CERNY-EN-LAONNOIS
002,02151,CERNY-LES-BUCY
002,02152,CERSEUIL
002,02153,CESSIERES-SUZY
002,02154,CHACRISE
002,02155,CHAILLEVOIS
002,02156,CHALANDRY
002,02157,CHAMBRY
002,02158,CHAMOUILLE
002,02159,CHAMPS
002,02160,CHAOURSE
002,02162,CHAPELLE-SUR-CHEZY (LA)
002,02163,CHARLY-SUR-MARNE
002,02164,CHARMEL (LE)
002,02165,CHARMES
002,02166,CHARTEVES
002,02167,CHASSEMY
002,02168,CHATEAU-THIERRY
002,02169,CHATILLON-LES-SONS
002,02170,CHATILLON-SUR-OISE
002,02171,CHAUDARDES
002,02172,CHAUDUN
002,02173,CHAUNY
002,02174,CHAVIGNON
002,02175,CHAVIGNY
002,02176,CHAVONNE
002,02177,CHERET
002,02178,CHERMIZY-AILLES
002,02179,CHERY-CHARTREUVE
002,02180,CHERY-LES-POUILLY
002,02181,CHERY-LES-ROZOY
002,02182,CHEVENNES
002,02183,CHEVREGNY
002,02184,CHEVRESIS-MONCEAU
002,02185,CHEZY-EN-ORXOIS
002,02186,CHEZY-SUR-MARNE
002,02187,CHIERRY
002,02188,CHIGNY
002,02189,CHIVRES-EN-LAONNOIS
002,02190,CHIVRES-VAL
002,02191,CHIVY-LES-ETOUVELLES
002,02192,CHOUY
002,02193,CIERGES
002,02194,CILLY
002,02195,CIRY-SALSOGNE
002,02196,CLACY-ET-THIERRET
002,02197,CLAIRFONTAINE
002,02198,CLAMECY
002,02199,CLASTRES
002,02200,CLERMONT-LES-FERMES
002,02201,COEUVRES-ET-VALSERY
002,02203,COINCY
002,02204,COINGT
002,02205,COLLIGIS-CRANDELAIN
002,02206,COLONFAY
002,02207,COMMENCHON
002,02208,CONCEVREUX
002,02209,CONDE-EN-BRIE
002,02210,CONDE-SUR-AISNE
002,02211,CONDE-SUR-SUIPPE
002,02212,CONDREN
002,02213,CONNIGIS
002,02214,CONTESCOURT
002,02215,CORBENY
002,02216,CORCY
002,02217,COUCY-LE-CHATEAU-AUFFRIQUE
002,02218,COUCY-LES-EPPES
002,02219,COUCY-LA-VILLE
002,02220,COULONGES-COHAN
002,02221,COUPRU
002,02222,COURBES
002,02223,COURBOIN
002,02224,COURCELLES-SUR-VESLE
002,02225,COURCHAMPS
002,02226,COURMELLES
002,02227,COURMONT
002,02228,COURTEMONT-VARENNES
002,02229,COURTRIZY-ET-FUSSIGNY
002,02230,COUVRELLES
002,02231,COUVRON-ET-AUMENCOURT
002,02232,COYOLLES
002,02233,CRAMAILLE
002,02234,CRAONNE
002,02235,CRAONNELLE
002,02236,CRECY-AU-MONT
002,02237,CRECY-SUR-SERRE
002,02238,CREPY
002,02239,CREZANCY
002,02240,CROIX-FONSOMME
002,02241,CROIX-SUR-OURCQ (LA)
002,02242,CROUTTES-SUR-MARNE
002,02243,CROUY
002,02245,CUFFIES
002,02246,CUGNY
002,02248,CUIRIEUX
002,02249,CUIRY-HOUSSE
002,02250,CUIRY-LES-CHAUDARDES
002,02251,CUIRY-LES-IVIERS
002,02252,CUISSY-ET-GENY
002,02253,CUISY-EN-ALMONT
002,02254,CUTRY
002,02255,CYS-LA-COMMUNE
002,02256,DAGNY-LAMBERCY
002,02257,DALLON
002,02258,DAMMARD
002,02259,DAMPLEUX
002,02260,DANIZY
002,02261,DERCY
002,02262,DEUILLET
002,02263,DHUIZEL
002,02264,DIZY-LE-GROS
002,02265,DOHIS
002,02266,DOLIGNON
002,02267,DOMMIERS
002,02268,DOMPTIN
002,02269,DORENGT
002,02270,DOUCHY
002,02271,DRAVEGNY
002,02272,DROIZY
002,02273,DURY
002,02274,EBOULEAU
002,02275,EFFRY
002,02276,ENGLANCOURT
002,02277,EPAGNY
002,02278,EPARCY
002,02279,EPAUX-BEZU
002,02280,EPIEDS
002,02281,EPINE-AUX-BOIS (L')
002,02282,EPPES
002,02283,ERLON
002,02284,ERLOY
002,02286,ESQUEHERIES
002,02287,ESSIGNY-LE-GRAND
002,02288,ESSIGNY-LE-PETIT
002,02289,ESSISES
002,02290,ESSOMES-SUR-MARNE
002,02291,ESTREES
002,02293,ETAVES-ET-BOCQUIAUX
002,02294,ETOUVELLES
002,02295,ETREAUPONT
002,02296,ETREILLERS
002,02297,ETREPILLY
002,02298,ETREUX
002,02299,EVERGNICOURT
002,02302,FAVEROLLES
002,02303,FAYET
002,02304,FERE (LA)
002,02305,FERE-EN-TARDENOIS
002,02306,FERTE-CHEVRESIS (LA)
002,02307,FERTE-MILON (LA)
002,02308,FESMY-LE-SART
002,02309,FESTIEUX
002,02310,FIEULAINE
002,02312,FLAMENGRIE (LA)
