cddept,inseecommuneprinc,nomcommuneprinc
014,14001,ABLON
014,14003,AGY
014,14005,VALAMBRAY
014,14006,AMAYE-SUR-ORNE
014,14007,AMAYE-SUR-SEULLES
014,14009,AMFREVILLE
014,14011,AURSEULLES
014,14012,ANGERVILLE
014,14014,COLOMBY-ANGUERNY
014,14015,ANISY
014,14016,ANNEBAULT
014,14019,ARGANCHY
014,14020,ARGENCES
014,14021,ARROMANCHES-LES-BAINS
014,14023,ASNIERES-EN-BESSIN
014,14024,AUBERVILLE
014,14026,AUDRIEU
014,14027,MONTS D'AUNAY (LES)
014,14030,AUTHIE
014,14032,AUTHIEUX-SUR-CALONNE (LES)
014,14033,AUVILLARS
014,14034,AVENAY
014,14035,BALLEROY-SUR-DROME
014,14036,BANNEVILLE-LA-CAMPAGNE
014,14037,MALHERBE-SUR-AJON
014,14038,BANVILLE
014,14039,BARBERY
014,14040,BARBEVILLE
014,14041,BARNEVILLE-LA-BERTRAN
014,14042,BARON-SUR-ODON
014,14043,BAROU-EN-AUGE
014,14044,BASLY
014,14045,BASSENEVILLE
014,14046,BAVENT
014,14047,BAYEUX
014,14050,BAZOQUE (LA)
014,14053,BEAUMAIS
014,14055,BEAUMONT-EN-AUGE
014,14059,BENERVILLE-SUR-MER
014,14060,BENOUVILLE
014,14061,SOULEUVRE EN BOCAGE
014,14062,BENY-SUR-MER
014,14063,BERNESQ
014,14066,BERNIERES-SUR-MER
014,14068,BIEVILLE-BEUVILLE
014,14069,BEUVILLERS
014,14070,BEUVRON-EN-AUGE
014,14076,BLAINVILLE-SUR-ORNE
014,14077,BLANGY-LE-CHATEAU
014,14078,BLAY
014,14079,BLONVILLE-SUR-MER
014,14080,BO (LE)
014,14082,BOISSIERE (LA)
014,14083,BONNEBOSQ
014,14084,BONNEMAISON
014,14085,BONNEVILLE-LA-LOUVET
014,14086,BONNEVILLE-SUR-TOUQUES
014,14087,BONNOEIL
014,14088,BONS-TASSILLY
014,14089,BOUGY
014,14090,BOULON
014,14092,BOURGUEBUS
014,14093,BRANVILLE
014,14096,BREMOY
014,14097,BRETTEVILLE-LE-RABET
014,14098,THUE ET MUE
014,14100,BRETTEVILLE-SUR-LAIZE
014,14101,BRETTEVILLE-SUR-ODON
014,14102,BREUIL-EN-AUGE (LE)
014,14103,BREUIL-EN-BESSIN (LE)
014,14104,BREVEDENT (LE)
014,14106,BREVILLE-LES-MONTS
014,14107,BRICQUEVILLE
014,14110,BRUCOURT
014,14111,BUCEELS
014,14116,BU-SUR-ROUVRES (LE)
014,14117,CABOURG
014,14118,CAEN
014,14119,CAGNY
014,14120,CAHAGNES
014,14121,CAHAGNOLLES
014,14123,CAIRON
014,14125,CAMBES-EN-PLAINE
014,14126,CAMBREMER
014,14131,CANAPVILLE
014,14135,CARCAGNY
014,14136,CARDONVILLE
014,14137,CARPIQUET
014,14138,CARTIGNY-L'EPINAY
014,14140,CASTILLON
014,14143,CAUMONT-SUR-AURE
014,14145,CAUVICOURT
014,14146,CAUVILLE
014,14147,CERNAY
014,14149,CESNY-AUX-VIGNES
014,14150,CESNY-LES-SOURCES
014,14159,CHOUAIN
014,14160,CINTHEAUX
014,14161,CLARBEC
014,14162,CLECY
014,14163,CLEVILLE
014,14165,COLLEVILLE-SUR-MER
014,14166,COLLEVILLE-MONTGOMERY
014,14167,COLOMBELLES
014,14168,COLOMBIERES
014,14169,COLOMBIERS-SUR-SEULLES
014,14171,COMBRAY
014,14172,COMMES
014,14173,CONDE-SUR-IFS
014,14174,CONDE-EN-NORMANDIE
014,14175,CONDE-SUR-SEULLES
014,14177,COQUAINVILLIERS
014,14179,CORDEBUGLE
014,14180,CORDEY
014,14181,CORMELLES-LE-ROYAL
014,14182,CORMOLAIN
014,14183,COSSESSEVILLE
014,14184,COTTUN
014,14190,COURCY
014,14191,COURSEULLES-SUR-MER
014,14193,COURTONNE-LA-MEURDRAC
014,14194,COURTONNE-LES-DEUX-EGLISES
014,14195,COURVAUDON
014,14196,CREPON
014,14197,CRESSERONS
014,14198,CRESSEVEUILLE
014,14200,CREULLY SUR SEULLES
014,14202,CRICQUEBOEUF
014,14203,CRICQUEVILLE-EN-AUGE
014,14204,CRICQUEVILLE-EN-BESSIN
014,14205,CRISTOT
014,14206,CROCY
014,14207,CROISILLES
014,14209,CROUAY
014,14214,CUSSY
014,14215,CUVERVILLE
014,14218,DANESTAL
014,14220,DEAUVILLE
014,14221,DEMOUVILLE
014,14224,DEUX-JUMEAUX
014,14225,DIVES-SUR-MER
014,14226,DONNAY
014,14227,DOUVILLE-EN-AUGE
014,14228,DOUVRES-LA-DELIVRANDE
014,14229,DOZULE
014,14230,DRUBEC
014,14231,BEAUFOUR-DRUVAL
014,14232,DUCY-SAINTE-MARGUERITE
014,14236,ELLON
014,14237,EMIEVILLE
014,14238,ENGLESQUEVILLE-EN-AUGE
014,14241,EPINAY-SUR-ODON
014,14242,EPRON
014,14243,EQUEMAUVILLE
014,14244,ERAINES
014,14245,ERNES
014,14246,ESCOVILLE
014,14248,ESPINS
014,14249,ESQUAY-NOTRE-DAME
014,14250,ESQUAY-SUR-SEULLES
014,14251,ESSON
014,14252,ESTREES-LA-CAMPAGNE
014,14254,ETERVILLE
014,14256,ETREHAM
014,14257,EVRECY
014,14258,FALAISE
014,14260,FAUGUERNON
014,14261,FAULQ (LE)
014,14266,FEUGUEROLLES-BULLY
014,14269,FIERVILLE-LES-PARCS
014,14270,FIRFOL
014,14271,FLEURY-SUR-ORNE
014,14272,FOLIE (LA)
014,14273,FOLLETIERE-ABENON (LA)
014,14274,FONTAINE-ETOUPEFOUR
014,14275,FONTAINE-HENRY
014,14276,FONTAINE-LE-PIN
014,14277,FONTENAY-LE-MARMION
014,14278,FONTENAY-LE-PESNEL
014,14280,FORMENTIN
014,14281,FORMIGNY LA BATAILLE
014,14282,FOULOGNES
014,14283,FOURCHES
014,14284,FOURNEAUX-LE-VAL
014,14285,FOURNET (LE)
014,14286,FOURNEVILLE
014,14287,FRENOUVILLE
014,14288,FRESNE-CAMILLY (LE)
014,14290,FRESNEY-LE-PUCEUX
014,14293,FUMICHON
014,14297,GAVRUS
014,14298,GEFOSSE-FONTENAY
014,14299,GENNEVILLE
014,14301,GIBERVILLE
014,14302,GLANVILLE
014,14303,GLOS
014,14304,GONNEVILLE-SUR-HONFLEUR
014,14305,GONNEVILLE-SUR-MER
014,14306,GONNEVILLE-EN-AUGE
014,14308,GOUSTRANVILLE
014,14310,GRAINVILLE-LANGANNERIE
014,14311,GRAINVILLE-SUR-ODON
014,14312,GRANDCAMP-MAISY
014,14316,GRANGUES
014,14318,GRAYE-SUR-MER
014,14319,GRENTHEVILLE
014,14320,GRIMBOSQ
014,14322,GUERON
014,14325,HERMANVILLE-SUR-MER
014,14326,HERMIVAL-LES-VAUX
014,14327,HEROUVILLE-SAINT-CLAIR
014,14328,HEROUVILLETTE
014,14329,HEULAND
014,14333,HONFLEUR
014,14334,HOTELLERIE (L')
014,14335,HOTOT-EN-AUGE
014,14336,HOTTOT-LES-BAGUES
014,14338,HOULGATE
014,14341,IFS
014,14342,ISIGNY-SUR-MER
014,14343,ISLES-BARDEL (LES)
014,14344,JANVILLE
014,14346,JUAYE-MONDAYE
014,14347,DIALAN SUR CHAINE
014,14348,JUVIGNY-SUR-SEULLES
014,14349,LAIZE-CLINCHAMPS
014,14352,LANDELLES-ET-COUPIGNY
014,14353,LANDES-SUR-AJON
014,14354,LANGRUNE-SUR-MER
014,14355,PONTS SUR SEULLES
014,14357,TERRES DE DRUANCE
014,14358,LEAUPARTIE
014,14360,LEFFARD
014,14362,LESSARD-ET-LE-CHENE
014,14364,LINGEVRES
014,14365,LION-SUR-MER
014,14366,LISIEUX
014,14367,LISON
014,14368,LISORES
014,14369,LITTEAU
014,14370,MOLAY-LITTRY (LE)
014,14371,LIVAROT-PAYS-D'AUGE
014,14375,LOGES-SAULCES (LES)
014,14377,LONGUES-SUR-MER
014,14379,LONGVILLERS
014,14380,LOUCELLES
014,14381,LOUVAGNY
014,14383,LOUVIGNY
014,14384,LUC-SUR-MER
014,14385,MAGNY-EN-BESSIN
014,14389,MAISONCELLES-PELVEY
014,14390,MAISONCELLES-SUR-AJON
014,14391,MAISONS
014,14393,MAIZET
014,14394,MAIZIERES
014,14396,MALTOT
014,14397,MANDEVILLE-EN-BESSIN
014,14398,MANERBE
014,14399,MANNEVILLE-LA-PIPARD
014,14400,MANOIR (LE)
014,14401,MANVIEUX
014,14403,MAROLLES
014,14404,MARTAINVILLE
014,14405,MARTIGNY-SUR-L'ANTE
014,14406,MOULINS EN BESSIN
014,14407,MATHIEU
014,14408,SAINT-MARTIN-DE-MAY
014,14409,MERVILLE-FRANCEVILLE-PLAGE
014,14411,MESLAY
014,14419,MESNIL-EUDES (LE)
014,14421,MESNIL-GUILLAUME (LE)
014,14424,MESNIL-ROBERT (LE)
014,14426,MESNIL-SUR-BLANGY (LE)
014,14427,MESNIL-VILLEMENT (LE)
014,14431,MEZIDON VALLEE D'AUGE
014,14435,MONCEAUX (LES)
014,14436,MONCEAUX-EN-BESSIN
014,14437,MONDEVILLE
014,14438,MONDRAINVILLE
014,14439,MONFREVILLE
014,14445,MONTFIQUET
014,14446,MONTIGNY
014,14448,MONTREUIL-EN-AUGE
014,14449,MONTS-EN-BESSIN
014,14452,MORTEAUX-COULIBOEUF
014,14453,MOSLES
014,14454,MOUEN
014,14455,MOULINES
014,14456,MOULT-CHICHEBOVILLE
014,14458,MOUTIERS-EN-CINGLAIS (LES)
014,14460,MOYAUX
014,14461,MUTRECY
014,14465,NONANT
014,14466,NOROLLES
014,14467,NORON-L'ABBAYE
014,14468,NORON-LA-POTERIE
014,14473,NOTRE-DAME-DE-LIVAYE
014,14474,NOTRE-DAME-D'ESTREES-CORBON
014,14475,VAL D'ARRY
014,14476,OLENDON
014,14478,ORBEC
014,14480,OSMANVILLE
014,14482,OUEZY
014,14483,OUFFIERES
014,14484,OUILLY-DU-HOULEY
014,14486,OUILLY-LE-TESSON
014,14487,OUILLY-LE-VICOMTE
014,14488,OUISTREHAM
014,14491,PARFOURU-SUR-ODON
014,14492,PENNEDEPIE
014,14494,PERIERS-EN-AUGE
014,14496,PERIGNY
