cddept,inseecommuneprinc,nomcommuneprinc
021,21001,AGENCOURT
021,21002,AGEY
021,21003,AHUY
021,21004,AIGNAY-LE-DUC
021,21005,AISEREY
021,21006,AISEY-SUR-SEINE
021,21007,AISY-SOUS-THIL
021,21008,ALISE-SAINTE-REINE
021,21009,ALLEREY
021,21010,ALOXE-CORTON
021,21011,AMPILLY-LES-BORDES
021,21012,AMPILLY-LE-SEC
021,21013,ANCEY
021,21014,ANTHEUIL
021,21015,ANTIGNY-LA-VILLE
021,21016,ARCEAU
021,21017,ARCENANT
021,21018,ARCEY
021,21020,ARCONCEY
021,21021,ARC-SUR-TILLE
021,21022,ARGILLY
021,21023,ARNAY-LE-DUC
021,21024,ARNAY-SOUS-VITTEAUX
021,21025,ARRANS
021,21026,ASNIERES-EN-MONTAGNE
021,21027,ASNIERES-LES-DIJON
021,21028,ATHEE
021,21029,ATHIE
021,21030,AUBAINE
021,21031,AUBIGNY-EN-PLAINE
021,21032,AUBIGNY-LA-RONCE
021,21033,AUBIGNY-LES-SOMBERNON
021,21034,AUTRICOURT
021,21035,AUVILLARS-SUR-SAONE
021,21036,AUXANT
021,21037,AUXEY-DURESSES
021,21038,AUXONNE
021,21039,AVELANGES
021,21040,AVOSNES
021,21041,AVOT
021,21042,BAGNOT
021,21043,BAIGNEUX-LES-JUIFS
021,21044,BALOT
021,21045,BARBIREY-SUR-OUCHE
021,21046,BARD-LE-REGULIER
021,21047,BARD-LES-EPOISSES
021,21048,BARGES
021,21049,BARJON
021,21050,BAUBIGNY
021,21051,BAULME-LA-ROCHE
021,21052,BEAULIEU
021,21053,BEAUMONT-SUR-VINGEANNE
021,21054,BEAUNE
021,21055,BEAUNOTTE
021,21056,BEIRE-LE-CHATEL
021,21057,BEIRE-LE-FORT
021,21058,BELAN-SUR-OURCE
021,21059,BELLEFOND
021,21060,BELLENEUVE
021,21061,BELLENOD-SUR-SEINE
021,21062,BELLENOT-SOUS-POUILLY
021,21063,BENEUVRE
021,21064,BENOISEY
021,21065,BESSEY-EN-CHAUME
021,21066,BESSEY-LA-COUR
021,21067,BESSEY-LES-CITEAUX
021,21068,BEUREY-BAUGUAY
021,21069,BEURIZOT
021,21070,BEVY
021,21071,BEZE
021,21072,BEZOUOTTE
021,21074,BILLEY
021,21075,BILLY-LES-CHANCEAUX
021,21076,BINGES
021,21077,BISSEY-LA-COTE
021,21078,BISSEY-LA-PIERRE
021,21079,BLAGNY-SUR-VINGEANNE
021,21080,BLAISY-BAS
021,21081,BLAISY-HAUT
021,21082,BLANCEY
021,21083,BLANOT
021,21084,SOURCE-SEINE
021,21085,BLIGNY-LE-SEC
021,21086,BLIGNY-LES-BEAUNE
021,21087,BLIGNY-SUR-OUCHE
021,21088,BONCOURT-LE-BOIS
021,21089,BONNENCONTRE
021,21090,BOUDREVILLE
021,21091,BOUHEY
021,21092,BOUILLAND
021,21093,BOUIX
021,21094,BOURBERAIN
021,21095,BOUSSELANGE
021,21096,BOUSSENOIS
021,21097,BOUSSEY
021,21098,BOUX-SOUS-SALMAISE
021,21099,BOUZE-LES-BEAUNE
021,21100,BRAIN
021,21101,BRAUX
021,21102,BRAZEY-EN-MORVAN
021,21103,BRAZEY-EN-PLAINE
021,21104,BREMUR-ET-VAUROIS
021,21105,BRESSEY-SUR-TILLE
021,21106,BRETENIERE
021,21107,BRETIGNY
021,21108,BRIANNY
021,21109,BRION-SUR-OURCE
