cddept,inseecommuneprinc,nomcommuneprinc
055,08437,TAILLY
055,51531,SERMAIZE-LES-BAINS
055,52181,ECHENAY
055,52347,NARCY
055,54058,BECHAMPS
055,54086,BOUCQ
055,54112,CHAMBLEY-BUSSIERES
055,54362,MERCY-LE-BAS
055,54425,PIENNES
055,54428,PIERREPONT
055,54477,SAINT-JULIEN-LES-GORZE
055,54518,THIAUCOURT-REGNIEVILLE
055,54566,VILCEY-SUR-TREY
055,55001,ABAINVILLE
055,55002,ABAUCOURT-HAUTECOURT
055,55004,AINCREVILLE
055,55005,AMANTY
055,55007,AMBLY-SUR-MEUSE
055,55008,AMEL-SUR-L'ETANG
055,55009,ANCEMONT
055,55010,ANCERVILLE
055,55011,ANDERNAY
055,55012,APREMONT-LA-FORET
055,55013,ARRANCY-SUR-CRUSNE
055,55014,AUBREVILLE
055,55015,AULNOIS-EN-PERTHOIS
055,55017,AUTRECOURT-SUR-AIRE
055,55018,AUTREVILLE-SAINT-LAMBERT
055,55021,AVILLERS-SAINTE-CROIX
055,55022,AVIOTH
055,55023,AVOCOURT
055,55024,AZANNES-ET-SOUMAZANNES
055,55025,BAALON
055,55026,BADONVILLIERS-GERAUVILLIERS
055,55027,BANNONCOURT
055,55028,BANTHEVILLE
055,55029,BAR-LE-DUC
055,55031,BAUDONVILLIERS
055,55032,BAUDREMONT
055,55033,BAULNY
055,55034,BAZEILLES-SUR-OTHAIN
055,55035,BAZINCOURT-SUR-SAULX
055,55036,BEAUCLAIR
055,55037,BEAUFORT-EN-ARGONNE
055,55038,BEAULIEU-EN-ARGONNE
055,55040,BEAUSITE
055,55041,BEHONNE
055,55042,BELLERAY
055,55043,BELLEVILLE-SUR-MEUSE
055,55044,BELRAIN
055,55045,BELRUPT-EN-VERDUNOIS
055,55046,BENEY-EN-WOEVRE
055,55047,BETHELAINVILLE
055,55048,BETHINCOURT
055,55049,BEUREY-SUR-SAULX
055,55051,BIENCOURT-SUR-ORGE
055,55053,BILLY-SOUS-MANGIENNES
055,55054,BISLEE
055,55055,BLANZEE
055,55057,BOINVILLE-EN-WOEVRE
055,55058,BONCOURT-SUR-MEUSE
055,55059,BONNET
055,55060,BONZEE
055,55061,BOUCHON-SUR-SAULX (LE)
055,55062,BOUCONVILLE-SUR-MADT
055,55063,BOULIGNY
055,55064,BOUQUEMONT
055,55065,BOUREUILLES
055,55066,BOVEE-SUR-BARBOURE
055,55067,BOVIOLLES
055,55068,BRABANT-EN-ARGONNE
055,55069,BRABANT-LE-ROI
055,55070,BRABANT-SUR-MEUSE
055,55071,BRANDEVILLE
055,55072,BRAQUIS
055,55073,BRAS-SUR-MEUSE
055,55075,BRAUVILLIERS
055,55076,BREHEVILLE
055,55077,BREUX
055,55078,BRIEULLES-SUR-MEUSE
055,55079,BRILLON-EN-BARROIS
055,55080,BRIXEY-AUX-CHANOINES
055,55081,BRIZEAUX
055,55082,BROCOURT-EN-ARGONNE
055,55083,BROUENNES
055,55084,BROUSSEY-EN-BLOIS
055,55085,BROUSSEY-RAULECOURT
055,55087,BURE
055,55088,BUREY-EN-VAUX
055,55089,BUREY-LA-COTE
055,55093,BUXIERES-SOUS-LES-COTES
055,55094,BUZY-DARMONT
055,55095,CESSE
055,55096,CHAILLON
055,55097,CHALAINES
055,55099,CHAMPNEUVILLE
055,55100,CHAMPOUGNY
055,55101,CHARDOGNE
055,55102,CHARNY-SUR-MEUSE
055,55103,CHARPENTRY
055,55104,CHASSEY-BEAUPRE
055,55105,CHATILLON-SOUS-LES-COTES
055,55106,CHATTANCOURT
055,55107,CHAUMONT-DEVANT-DAMVILLERS
055,55108,CHAUMONT-SUR-AIRE
055,55109,CHAUVENCY-LE-CHATEAU
055,55110,CHAUVENCY-SAINT-HUBERT
055,55111,CHAUVONCOURT
055,55113,CHEPPY
055,55114,CHONVILLE-MALAUMONT
055,55115,CIERGES-SOUS-MONTFAUCON
055,55116,CLAON (LE)
055,55117,CLERMONT-EN-ARGONNE
055,55118,CLERY-LE-GRAND
055,55119,CLERY-LE-PETIT
