cddept,inseecommuneprinc,nomcommuneprinc
054,54001,ABAUCOURT
054,54002,ABBEVILLE-LES-CONFLANS
054,54003,ABONCOURT
054,54004,AFFLEVILLE
054,54005,AFFRACOURT
054,54006,AGINCOURT
054,54007,AINGERAY
054,54008,ALLAIN
054,54009,ALLAMONT
054,54010,ALLAMPS
054,54011,ALLONDRELLE-LA-MALMAISON
054,54012,AMANCE
054,54013,AMENONCOURT
054,54014,ANCERVILLER
054,54015,ANDERNY
054,54016,ANDILLY
054,54017,ANGOMONT
054,54018,ANOUX
054,54019,ANSAUVILLE
054,54021,ARMAUCOURT
054,54022,ARNAVILLE
054,54023,ARRACOURT
054,54024,ARRAYE-ET-HAN
054,54025,ART-SUR-MEURTHE
054,54026,ATHIENVILLE
054,54027,ATTON
054,54028,AUBOUE
054,54029,AUDUN-LE-ROMAN
054,54030,AUTREPIERRE
054,54032,AUTREY
054,54033,AVILLERS
054,54034,AVRAINVILLE
054,54035,AVRICOURT
054,54036,AVRIL
054,54037,AZELOT
054,54038,AZERAILLES
054,54039,BACCARAT
054,54040,BADONVILLER
054,54041,BAGNEUX
054,54042,BAINVILLE-AUX-MIROIRS
054,54043,BAINVILLE-SUR-MADON
054,54044,BARBAS
054,54045,BARBONVILLE
054,54046,BARISEY-AU-PLAIN
054,54047,BARISEY-LA-COTE
054,54048,BAROCHES (LES)
054,54049,BASLIEUX
054,54050,BATHELEMONT
054,54051,BATILLY
054,54052,BATTIGNY
054,54053,BAUZEMONT
054,54055,BAYONVILLE-SUR-MAD
054,54056,BAZAILLES
054,54057,BEAUMONT
054,54058,BECHAMPS
054,54059,BELLEAU
054,54060,BELLEVILLE
054,54061,BENAMENIL
054,54062,BENNEY
054,54063,BERNECOURT
054,54064,BERTRAMBOIS
054,54065,BERTRICHAMPS
054,54066,BETTAINVILLERS
054,54067,BEUVEILLE
054,54068,BEUVEZIN
054,54069,BEUVILLERS
054,54070,BEY-SUR-SEILLE
054,54071,BEZANGE-LA-GRANDE
054,54072,BEZAUMONT
054,54073,BICQUELEY
054,54074,BIENVILLE-LA-PETITE
054,54075,BIONVILLE
054,54076,BLAINVILLE-SUR-L'EAU
054,54077,BLAMONT
054,54078,BLEMEREY
054,54079,BLENOD-LES-PONT-A-MOUSSON
054,54080,BLENOD-LES-TOUL
054,54081,BOISMONT
054,54082,BONCOURT
054,54083,BONVILLER
054,54084,MONT-BONVILLERS
054,54085,BORVILLE
054,54086,BOUCQ
054,54087,BOUILLONVILLE
054,54088,BOUVRON
