cddept,inseecommuneprinc,nomcommuneprinc
057,57001,ABONCOURT
057,57002,ABONCOURT-SUR-SEILLE
057,57003,ABRESCHVILLER
057,57004,ACHAIN
057,57006,ACHEN
057,57007,ADAINCOURT
057,57008,ADELANGE
057,57009,AJONCOURT
057,57010,ALAINCOURT-LA-COTE
057,57011,ALBESTROFF
057,57012,ALGRANGE
057,57013,ALSTING
057,57014,ALTRIPPE
057,57015,ALTVILLER
057,57016,ALZING
057,57017,AMANVILLERS
057,57018,AMELECOURT
057,57019,AMNEVILLE
057,57020,ANCERVILLE
057,57021,ANCY-DORNOT
057,57022,ANGEVILLERS
057,57024,ANTILLY
057,57025,ANZELING
057,57026,APACH
057,57027,ARRAINCOURT
057,57028,ARGANCY
057,57029,ARRIANCE
057,57030,ARRY
057,57031,ARS-LAQUENEXY
057,57032,ARS-SUR-MOSELLE
057,57033,ARZVILLER
057,57034,ASPACH
057,57035,ASSENONCOURT
057,57036,ATTILLONCOURT
057,57037,AUBE
057,57038,AUDUN-LE-TICHE
057,57039,AUGNY
057,57040,AULNOIS-SUR-SEILLE
057,57041,AUMETZ
057,57042,AVRICOURT
057,57043,AY-SUR-MOSELLE
057,57044,AZOUDANGE
057,57045,BACOURT
057,57046,BAERENTHAL
057,57047,BAMBIDERSTROFF
057,57048,BANNAY
057,57049,BAN-SAINT-MARTIN (LE)
057,57050,BARCHAIN
057,57051,BARONVILLE
057,57052,BARST
057,57053,BASSING
057,57054,BAUDRECOURT
057,57055,BAZONCOURT
057,57056,BEBING
057,57057,BECHY
057,57058,BEHREN-LES-FORBACH
057,57059,BELLANGE
057,57060,BENESTROFF
057,57061,BENING-LES-SAINT-AVOLD
057,57062,BERG-SUR-MOSELLE
057,57063,BERIG-VINTRANGE
057,57064,BERLING
057,57065,BERMERING
057,57066,BERTHELMING
057,57067,BERTRANGE
057,57069,BERVILLER-EN-MOSELLE
057,57070,BETTANGE
057,57071,BETTBORN
057,57072,BETTELAINVILLE
057,57073,BETTING
057,57074,BETTVILLER
057,57075,BEUX
057,57076,BEYREN-LES-SIERCK
057,57077,BEZANGE-LA-PETITE
057,57079,BIBICHE
057,57080,BICKENHOLTZ
057,57081,BIDESTROFF
057,57082,BIDING
057,57083,BINING
057,57084,BIONCOURT
057,57085,BIONVILLE-SUR-NIED
057,57086,BELLES-FORETS
057,57087,BISTEN-EN-LORRAINE
057,57088,BISTROFF
057,57089,BITCHE
057,57090,BLANCHE-EGLISE
057,57091,BLIESBRUCK
057,57092,BLIES-EBERSING
057,57093,BLIES-GUERSVILLER
057,57095,BOUCHEPORN
057,57096,BOULANGE
057,57097,BOULAY-MOSELLE
057,57098,BOURGALTROFF
057,57099,BOURDONNAY
057,57100,BOURSCHEID
057,57101,BOUSBACH
057,57102,BOUSSE
057,57103,BOUSSEVILLER
057,57104,BOUST
057,57105,BOUSTROFF
057,57106,BOUZONVILLE
057,57107,BREHAIN
057,57108,BREIDENBACH
057,57109,BREISTROFF-LA-GRANDE
057,57110,BRETTNACH
057,57111,BRONVAUX
057,57112,BROUCK
057,57113,BROUDERDORFF
057,57114,BROUVILLER
057,57115,BRULANGE
057,57116,BUCHY
057,57117,BUDING
057,57118,BUDLING
057,57119,BUHL-LORRAINE
057,57120,BURLIONCOURT
057,57121,BURTONCOURT
057,57122,CAPPEL
057,57123,CARLING
057,57124,CATTENOM
057,57125,CHAILLY-LES-ENNERY
057,57126,CHAMBREY
057,57127,CHANVILLE
057,57128,CHARLEVILLE-SOUS-BOIS
057,57129,CHARLY-ORADOUR
057,57130,CHATEAU-BREHAIN
057,57131,CHATEAU-ROUGE
057,57132,CHATEAU-SALINS
057,57133,CHATEAU-VOUE
057,57134,CHATEL-SAINT-GERMAIN
057,57136,CHEMERY-LES-DEUX
057,57137,CHEMINOT
057,57138,CHENOIS
057,57139,CHERISEY
057,57140,CHESNY
057,57141,CHICOURT
057,57142,CHIEULLES
057,57143,CLOUANGE
057,57144,COCHEREN
057,57145,COINCY
057,57146,COIN-LES-CUVRY
057,57147,COIN-SUR-SEILLE
057,57148,COLLIGNY-MAIZERY
057,57149,COLMEN
057,57150,CONDE-NORTHEN
057,57151,CONTHIL
057,57152,CONTZ-LES-BAINS
057,57153,CORNY-SUR-MOSELLE
057,57154,COUME
057,57155,COURCELLES-CHAUSSY
057,57156,COURCELLES-SUR-NIED
057,57158,CRAINCOURT
057,57159,CREHANGE
057,57160,CREUTZWALD
057,57161,CUTTING
057,57162,CUVRY
057,57163,DABO
057,57165,DALEM
057,57166,DALHAIN
057,57167,DALSTEIN
057,57168,DANNE-ET-QUATRE-VENTS
057,57169,DANNELBOURG
057,57171,DELME
057,57172,DENTING
057,57173,DESSELING
057,57174,DESTRY
057,57175,DIANE-CAPELLE
057,57176,DIEBLING
057,57177,DIEUZE
057,57178,DIFFEMBACH-LES-HELLIMER
057,57179,DISTROFF
057,57180,DOLVING
057,57181,DOMNOM-LES-DIEUZE
057,57182,DONJEUX
057,57183,DONNELAY
057,57186,EBERSVILLER
057,57187,EBLANGE
057,57188,EGUELSHARDT
057,57189,EINCHEVILLE
057,57190,ELVANGE
057,57191,ELZANGE
057,57192,ENCHENBERG
057,57193,ENNERY
057,57194,ENTRANGE
057,57195,EPPING
057,57196,ERCHING
057,57197,ERNESTVILLER
057,57198,ERSTROFF
057,57199,ESCHERANGE
057,57200,ETANGS (LES)
057,57201,ETTING
057,57202,ETZLING
057,57203,EVRANGE
