cddept,inseecommuneprinc,nomcommuneprinc
070,70001,ABELCOURT
070,70002,ABONCOURT-GESINCOURT
070,70003,ACHEY
070,70004,ADELANS-ET-LE-VAL-DE-BITHAINE
070,70005,AILLEVANS
070,70006,AILLEVILLERS-ET-LYAUMONT
070,70007,AILLONCOURT
070,70008,AINVELLE
070,70009,AISEY-ET-RICHECOURT
070,70010,ALAINCOURT
070,70011,AMAGE
070,70012,AMANCE
070,70013,AMBIEVILLERS
070,70014,AMBLANS-ET-VELOTTE
070,70015,AMONCOURT
070,70016,AMONT-ET-EFFRENEY
070,70017,ANCHENONCOURT-ET-CHAZEL
070,70018,ANCIER
070,70019,ANDELARRE
070,70020,ANDELARROT
070,70021,ANDORNAY
070,70022,ANGIREY
070,70023,ANJEUX
070,70024,APREMONT
070,70025,ARBECEY
070,70026,ARC-LES-GRAY
070,70027,ARGILLIERES
070,70028,AROZ
070,70029,ARPENANS
070,70030,ARSANS
070,70031,ATHESANS-ETROITEFONTAINE
070,70035,AUGICOURT
070,70036,AULX-LES-CROMARY
070,70037,AUTET
070,70038,AUTHOISON
070,70039,AUTOREILLE
070,70040,AUTREY-LES-CERRE
070,70041,AUTREY-LES-GRAY
070,70042,AUTREY-LE-VAY
070,70043,AUVET-ET-LA-CHAPELOTTE
070,70044,AUXON
070,70045,AVRIGNEY-VIREY
070,70046,AYNANS (LES)
070,70047,BAIGNES
070,70048,BARD-LES-PESMES
070,70049,BARGES
070,70050,BARRE (LA)
070,70051,BASSE-VAIVRE (LA)
070,70052,BASSIGNEY
070,70053,BATIES (LES)
070,70054,BATTRANS
070,70055,BAUDONCOURT
070,70056,BAULAY
070,70057,BAY
070,70058,BEAUJEU-SAINT-VALLIER-PIERREJUX-ET-QUITTEUR
070,70059,BEAUMOTTE-AUBERTANS
070,70060,BEAUMOTTE-LES-PIN
070,70061,BELFAHY
070,70062,BELMONT
070,70063,BELONCHAMP
070,70064,BELVERNE
070,70065,BESNANS
070,70066,BETAUCOURT
070,70067,BETONCOURT-LES-BROTTE
070,70069,BETONCOURT-SAINT-PANCRAS
070,70070,BETONCOURT-SUR-MANCE
070,70072,BEVEUGE
070,70074,BLONDEFONTAINE
070,70075,BONBOILLON
070,70076,BONNEVENT-VELLOREILLE
070,70077,BOREY
070,70078,BOUGEY
070,70079,BOUGNON
070,70080,BOUHANS-ET-FEURG
070,70081,BOUHANS-LES-LURE
070,70082,BOUHANS-LES-MONTBOZON
070,70083,BOULIGNEY
070,70084,BOULOT
070,70085,BOULT
070,70086,BOURBEVELLE
070,70087,BOURGUIGNON-LES-CONFLANS
070,70088,BOURGUIGNON-LES-LA-CHARITE
070,70089,BOURGUIGNON-LES-MOREY
070,70090,BOURSIERES
070,70091,BOUSSERAUCOURT
070,70092,BRESILLEY
070,70093,BREUCHES
070,70094,BREUCHOTTE
070,70095,BREUREY-LES-FAVERNEY
070,70096,BREVILLIERS
070,70097,BRIAUCOURT
070,70098,BROTTE-LES-LUXEUIL
070,70099,BROTTE-LES-RAY
070,70100,BROYE-LES-LOUPS-ET-VERFONTAINE
070,70101,BROYE-AUBIGNEY-MONTSEUGNY
070,70102,BRUSSEY
070,70103,BRUYERE (LA)
070,70104,BUCEY-LES-GY
070,70105,BUCEY-LES-TRAVES
070,70106,BUFFIGNECOURT
070,70107,BUSSIERES
070,70109,BUTHIERS
070,70111,CALMOUTIER
070,70112,CEMBOING
070,70113,CENANS
070,70114,CENDRECOURT
070,70115,CERRE-LES-NOROY
070,70116,CHAGEY
070,70117,CHALONVILLARS
070,70118,CHAMBORNAY-LES-BELLEVAUX
070,70119,CHAMBORNAY-LES-PIN
070,70120,CHAMPAGNEY
070,70121,CHAMPEY
070,70122,CHAMPLITTE
070,70124,CHAMPTONNAY
070,70125,CHAMPVANS
070,70126,CHANCEY
070,70127,CHANTES
070,70128,CHAPELLE-LES-LUXEUIL (LA)
070,70129,CHAPELLE-SAINT-QUILLAIN (LA)
070,70130,CHARCENNE
070,70132,CHARGEY-LES-GRAY
070,70133,CHARGEY-LES-PORT
070,70134,CHARIEZ
070,70135,CHARMES-SAINT-VALBERT
070,70136,CHARMOILLE
070,70137,CHASSEY-LES-MONTBOZON
070,70138,CHASSEY-LES-SCEY
070,70140,CHATENEY
070,70141,CHATENOIS
070,70142,CHAUMERCENNE
070,70143,CHAUVIREY-LE-CHATEL
