cddept,inseecommuneprinc,nomcommuneprinc
029,29001,ARGOL
029,29002,ARZANO
029,29003,AUDIERNE
029,29004,BANNALEC
029,29005,BAYE
029,29006,BENODET
029,29007,BERRIEN
029,29008,BEUZEC-CAP-SIZUN
029,29010,BODILIS
029,29011,BOHARS
029,29012,BOLAZEC
029,29013,BOTMEUR
029,29014,BOTSORHEL
029,29015,BOURG-BLANC
029,29016,BRASPARTS
029,29017,BRELES
029,29018,BRENNILIS
029,29019,BREST
029,29020,BRIEC
029,29021,PLOUNEOUR-BRIGNOGAN-PLAGES
029,29022,CAMARET-SUR-MER
029,29023,CARANTEC
029,29024,CARHAIX-PLOUGUER
029,29025,CAST
029,29026,CHATEAULIN
029,29027,CHATEAUNEUF-DU-FAOU
029,29028,CLEDEN-CAP-SIZUN
029,29029,CLEDEN-POHER
029,29030,CLEDER
029,29031,CLOHARS-CARNOET
029,29032,CLOHARS-FOUESNANT
029,29033,CLOITRE-PLEYBEN (LE)
029,29034,CLOITRE-SAINT-THEGONNEC (LE)
029,29035,COAT-MEAL
029,29036,COLLOREC
029,29037,COMBRIT
029,29038,COMMANA
029,29039,CONCARNEAU
029,29040,CONQUET (LE)
029,29041,CORAY
029,29042,CROZON
029,29044,DINEAULT
029,29046,DOUARNENEZ
029,29047,DRENNEC (LE)
029,29048,EDERN
029,29049,ELLIANT
029,29051,ERGUE-GABERIC
029,29053,FAOU (LE)
029,29054,FEUILLEE (LA)
029,29055,FOLGOET (LE)
029,29056,FOREST-LANDERNEAU (LA)
029,29057,FORET-FOUESNANT (LA)
029,29058,FOUESNANT
029,29059,GARLAN
029,29060,GOUESNACH
029,29061,GOUESNOU
029,29062,GOUEZEC
029,29063,GOULIEN
029,29064,GOULVEN
029,29065,GOURLIZON
029,29066,GUENGAT
029,29067,GUERLESQUIN
029,29068,GUICLAN
029,29069,GUILERS
029,29070,GUILER-SUR-GOYEN
029,29071,GUILLIGOMARC'H
029,29072,GUILVINEC
029,29073,GUIMAEC
029,29074,GUIMILIAU
029,29075,GUIPAVAS
029,29076,MILIZAC-GUIPRONVEL
029,29077,GUISSENY
029,29078,HANVEC
029,29079,HENVIC
029,29080,HOPITAL-CAMFROUT
029,29081,HUELGOAT
029,29083,ILE-DE-SEIN
029,29084,ILE-MOLENE
029,29085,ILE-TUDY
029,29086,IRVILLAC
029,29087,JUCH (LE)
029,29089,KERGLOFF
029,29090,KERLAZ
029,29091,KERLOUAN
029,29093,KERNILIS
029,29094,KERNOUES
029,29095,KERSAINT-PLABENNEC
029,29097,LAMPAUL-GUIMILIAU
029,29098,LAMPAUL-PLOUARZEL
029,29099,LAMPAUL-PLOUDALMEZEAU
029,29100,LANARVILY
029,29101,LANDEDA
029,29102,LANDELEAU
029,29103,LANDERNEAU
029,29104,LANDEVENNEC
029,29105,LANDIVISIAU
029,29106,LANDREVARZEC
029,29107,LANDUDAL
029,29108,LANDUDEC
029,29109,LANDUNVEZ
029,29110,LANGOLEN
029,29111,LANHOUARNEAU
029,29112,LANILDUT
029,29113,LANMEUR
029,29114,LANNEANOU
029,29115,LANNEDERN
029,29116,LANNEUFFRET
029,29117,LANNILIS
029,29119,LANRIVOARE
029,29120,LANVEOC
029,29122,LAZ
029,29123,LENNON
029,29124,LESNEVEN
029,29125,LEUHAN
029,29126,LOC-BREVALAIRE
029,29128,LOC-EGUINER
029,29130,LOCMARIA-PLOUZANE
029,29131,LOCMELAR
029,29132,LOCQUENOLE
029,29133,LOCQUIREC
029,29134,LOCRONAN
029,29135,LOCTUDY
029,29136,LOCUNOLE
029,29137,LOGONNA-DAOULAS
029,29139,LOPEREC
029,29140,LOPERHET
029,29141,LOQUEFFRET
029,29142,LOTHEY
029,29143,MAHALON
029,29144,MARTYRE (LA)
029,29145,CONFORT-MEILARS
029,29146,MELGVEN
029,29147,MELLAC
029,29148,MESPAUL
029,29150,MOELAN-SUR-MER
029,29151,MORLAIX
029,29152,MOTREFF
029,29153,NEVEZ
029,29155,OUESSANT
029,29156,PENCRAN
029,29158,PENMARCH
029,29159,PEUMERIT
029,29160,PLABENNEC
029,29161,PLEUVEN
029,29162,PLEYBEN
029,29163,PLEYBER-CHRIST
029,29165,PLOBANNALEC-LESCONIL
029,29166,PLOEVEN
029,29167,PLOGASTEL-SAINT-GERMAIN
029,29168,PLOGOFF
029,29169,PLOGONNEC
029,29170,PLOMELIN
029,29171,PLOMEUR
029,29172,PLOMODIERN
029,29173,PLONEIS
029,29174,PLONEOUR-LANVERN
029,29175,PLONEVEZ-DU-FAOU
029,29176,PLONEVEZ-PORZAY
029,29177,PLOUARZEL
029,29178,PLOUDALMEZEAU
029,29179,PLOUDANIEL
029,29180,PLOUDIRY
029,29181,PLOUEDERN
029,29182,PLOUEGAT-GUERAND
029,29183,PLOUEGAT-MOYSAN
029,29184,PLOUENAN
029,29185,PLOUESCAT
029,29186,PLOUEZOC'H
029,29187,PLOUGAR
029,29188,PLOUGASNOU
029,29189,PLOUGASTEL-DAOULAS
029,29190,PLOUGONVELIN
029,29191,PLOUGONVEN
029,29192,PLOUGOULM
029,29193,PLOUGOURVEST
029,29195,PLOUGUERNEAU
029,29196,PLOUGUIN
029,29197,PLOUHINEC
029,29198,PLOUIDER
029,29199,PLOUIGNEAU
029,29201,PLOUMOGUER
029,29202,PLOUNEOUR-MENEZ
029,29204,PLOUNEVENTER
029,29205,PLOUNEVEZEL
029,29206,PLOUNEVEZ-LOCHRIST
029,29207,PLOURIN-LES-MORLAIX
029,29208,PLOURIN
029,29209,PLOUVIEN
029,29210,PLOUVORN
029,29211,PLOUYE
029,29212,PLOUZANE
029,29213,PLOUZEVEDE
029,29214,PLOVAN
029,29215,PLOZEVET
029,29216,PLUGUFFAN
029,29217,PONT-AVEN
029,29218,PONT-CROIX
029,29220,PONT-L'ABBE
029,29221,PORSPODER
029,29222,PORT-LAUNAY
029,29224,POULDERGAT
029,29225,POULDREUZIC
029,29226,POULLAN-SUR-MER
029,29227,POULLAOUEN
029,29228,PRIMELIN
029,29229,QUEMENEVEN
029,29230,QUERRIEN
029,29232,QUIMPER
029,29233,QUIMPERLE
029,29234,REDENE
029,29235,RELECQ-KERHUON (LE)
029,29236,RIEC-SUR-BELON
029,29237,ROCHE-MAURICE (LA)
029,29238,ROSCANVEL
029,29240,ROSNOEN
029,29241,ROSPORDEN
029,29243,SAINT-COULITZ
029,29244,SAINT-DERRIEN
029,29245,SAINT-DIVY
029,29246,SAINT-ELOY
029,29247,SAINT-EVARZEC
029,29248,SAINT-FREGANT
029,29249,SAINT-GOAZEC
029,29250,SAINT-HERNIN
029,29251,SAINT-JEAN-DU-DOIGT
029,29252,SAINT-JEAN-TROLIMON
029,29254,SAINT-MARTIN-DES-CHAMPS
029,29255,SAINT-MEEN
029,29256,SAINT-NIC
029,29257,SAINT-PABU
029,29259,SAINT-POL-DE-LEON
