cddept,inseecommuneprinc,nomcommuneprinc
027,27001,ACLOU
027,27002,ACON
027,27003,ACQUIGNY
027,27004,AIGLEVILLE
027,27005,AILLY
027,27006,AIZIER
027,27008,ALIZAY
027,27009,AMBENAY
027,27010,AMECOURT
027,27011,AMFREVILLE-SAINT-AMAND
027,27012,AMFREVILLE-LES-CHAMPS
027,27013,AMFREVILLE-SOUS-LES-MONTS
027,27014,AMFREVILLE-SUR-ITON
027,27015,ANDE
027,27016,ANDELYS (LES)
027,27017,ANGERVILLE-LA-CAMPAGNE
027,27018,APPEVILLE-ANNEBAULT
027,27019,ARMENTIERES-SUR-AVRE
027,27020,ARNIERES-SUR-ITON
027,27021,ASNIERES
027,27022,VAL D'HAZEY (LE)
027,27023,AULNAY-SUR-ITON
027,27025,AUTHEUIL-AUTHOUILLET
027,27026,AUTHEVERNES
027,27027,AUTHIEUX (LES)
027,27028,AUTHOU
027,27031,AVIRON
027,27032,CHAMBOIS 
027,27033,BACQUEPUIS
027,27034,BACQUEVILLE
027,27035,BAILLEUL-LA-VALLEE
027,27036,BALINES
027,27037,BARC
027,27038,BARILS (LES)
027,27039,BARNEVILLE-SUR-SEINE
027,27040,BARQUET
027,27043,BAUX-DE-BRETEUIL (LES)
027,27044,BAUX-SAINTE-CROIX (LES)
027,27045,BAZINCOURT-SUR-EPTE
027,27046,BAZOQUES
027,27047,BEAUBRAY
027,27048,BEAUFICEL-EN-LYONS
027,27049,MESNIL-EN-OUCHE 
027,27050,BEAUMONTEL
027,27051,BEAUMONT-LE-ROGER
027,27052,BEC-HELLOUIN (LE)
027,27053,BEC-THOMAS (LE)
027,27054,BEMECOURT
027,27055,BERENGEVILLE-LA-CAMPAGNE
027,27056,BERNAY
027,27059,BERNOUVILLE
027,27061,BERTHOUVILLE
027,27062,MONTS DU ROUMOIS (LES)
027,27063,BERVILLE-LA-CAMPAGNE
027,27064,BERVILLE-SUR-MER
027,27065,BEUZEVILLE
027,27066,BEZU-LA-FORET
027,27067,BEZU-SAINT-ELOI
027,27068,BOIS-ANZERAY
027,27069,BOIS-ARNAULT
027,27070,FRENELLES-EN-VEXIN
027,27072,BOIS-JEROME-SAINT-OUEN
027,27073,BOIS-LE-ROI
027,27074,BOISNEY
027,27075,BOIS-NORMAND-PRES-LYRE
027,27076,BOISSET-LES-PREVANCHES
027,27077,BOISSEY-LE-CHATEL
027,27078,BOISSIERE (LA)
027,27079,BOISSY-LAMBERVILLE
027,27082,BONNEVILLE-SUR-ITON (LA)
027,27083,BONNEVILLE-APTOT
027,27085,FLANCOURT-CRESCY-EN-ROUMOIS 
027,27089,THENOUVILLE
027,27090,BOSROUMOIS
027,27091,BOSGOUET
027,27094,BOSQUENTIN
027,27095,BOSROBERT
027,27096,BOTTEREAUX (LES)
027,27097,BOUAFLES
027,27099,BOULAY-MORIN (LE)
027,27100,BOULLEVILLE
027,27101,BOUQUELON
027,27102,BOUQUETOT
027,27103,BOURG-ACHARD
027,27104,BOURG-BEAUDOUIN
027,27105,GRAND BOURGTHEROULDE
027,27106,BOURNAINVILLE-FAVEROLLES
027,27108,BOURTH
027,27109,BRAY
027,27110,BRESTOT
027,27111,BRETAGNOLLES
027,27112,BRETEUIL 
027,27113,BRETIGNY
027,27114,BREUILPONT
027,27115,BREUX-SUR-AVRE
027,27116,BRIONNE
027,27117,BROGLIE
027,27118,BROSVILLE
027,27119,BUEIL
027,27120,BUREY
027,27123,CAILLOUET-ORGEVILLE
027,27124,CAILLY-SUR-EURE
027,27125,CALLEVILLE
027,27126,CAMPIGNY
027,27127,CANAPPEVILLE
027,27129,CAORCHES-SAINT-NICOLAS
027,27130,CAPELLE-LES-GRANDS
027,27132,CAUGE
027,27133,CAUMONT
027,27134,CAUVERVILLE-EN-ROUMOIS
027,27135,CESSEVILLE
027,27136,CHAIGNES
027,27137,CHAISE-DIEU-DU-THEIL
027,27138,CHAMBLAC
027,27139,CHAMBORD
027,27140,CHAMBRAY
027,27141,CHAMP-DOLENT
027,27142,CHAMPENARD
027,27144,CHAMPIGNY-LA-FUTELAYE
027,27146,CHAPELLE-BAYVEL (LA)
027,27147,CHAPELLE-DU-BOIS-DES-FAULX (LA)
027,27148,CHAPELLE-GAUTHIER (LA)
027,27149,CHAPELLE-HARENG (LA)
027,27151,CHARLEVAL
027,27152,CHATEAU-SUR-EPTE
027,27153,CHAUVINCOURT-PROVEMONT
027,27154,CHAVIGNY-BAILLEUL
027,27155,CHENNEBRUN
027,27156,CHERONVILLIERS
027,27157,MARBOIS
027,27158,CIERREY
027,27161,CLAVILLE
027,27162,COLLANDRES-QUINCARNON
027,27163,COLLETOT
027,27164,COMBON
027,27165,CONCHES-EN-OUCHE
027,27167,CONDE-SUR-RISLE
027,27168,CONNELLES
027,27169,CONTEVILLE
027,27170,CORMEILLES
027,27171,CORMIER (LE)
027,27173,CORNEVILLE-LA-FOUQUETIERE
027,27174,CORNEVILLE-SUR-RISLE
027,27176,COUDRAY
027,27177,COUDRES
027,27179,COURBEPINE
027,27180,COURCELLES-SUR-SEINE
027,27181,COURDEMANCHE
027,27182,COURTEILLES
027,27183,COUTURE-BOUSSEY (LA)
027,27185,CRESTOT
027,27187,CRIQUEBEUF-LA-CAMPAGNE
027,27188,CRIQUEBEUF-SUR-SEINE
027,27189,CROISILLE (LA)
027,27190,CROISY-SUR-EURE
027,27191,CLEF VALLEE D'EURE
027,27193,CROTH
027,27194,CUVERVILLE
027,27196,DAMPS (LES)
027,27198,MESNILS-SUR-ITON
027,27199,DANGU
027,27200,DARDEZ
027,27201,DAUBEUF-LA-CAMPAGNE
027,27203,DOUAINS
027,27204,DOUDEAUVILLE-EN-VEXIN
027,27205,DOUVILLE-SUR-ANDELLE
027,27206,DROISY
027,27207,DRUCOURT
027,27208,DURANVILLE
027,27209,ECAQUELON
027,27210,ECARDENVILLE-LA-CAMPAGNE
027,27212,ECAUVILLE
027,27213,VEXIN-SUR-EPTE
027,27214,ECOUIS
027,27215,ECQUETOT
027,27216,EMALLEVILLE
027,27217,EMANVILLE
027,27218,EPAIGNES
027,27219,EPEGARD
027,27220,EPIEDS
027,27222,EPREVILLE-EN-LIEUVIN
027,27224,EPREVILLE-PRES-LE-NEUBOURG
027,27226,ETREPAGNY
027,27227,ETREVILLE
027,27228,ETURQUERAYE
027,27229,EVREUX
027,27230,EZY-SUR-EURE
027,27231,FAINS
027,27234,FAUVILLE
027,27237,FAVRIL (LE)
027,27238,FERRIERES-HAUT-CLOCHER
027,27239,FERRIERES-SAINT-HILAIRE
027,27240,FERRIERE-SUR-RISLE (LA)
027,27242,FIDELAIRE (LE)
027,27243,FIQUEFLEUR-EQUAINVILLE
027,27245,FLEURY-LA-FORET
027,27246,FLEURY-SUR-ANDELLE
027,27247,FLIPOU
027,27248,FOLLEVILLE
027,27249,FONTAINE-BELLENGER
027,27251,FONTAINE-L'ABBE
027,27252,FONTAINE-LA-LOUVET
027,27254,FONTAINE-SOUS-JOUY
027,27256,FORET-DU-PARC (LA)
027,27258,FORT-MOVILLE
027,27259,FOUCRAINVILLE
027,27260,FOULBEC
027,27261,FOUQUEVILLE
027,27263,PERREY (LE)
027,27266,FRANQUEVILLE
027,27267,FRENEUSE-SUR-RISLE
027,27269,FRESNE-CAUVERVILLE
027,27271,FRESNEY
027,27273,GADENCOURT
027,27275,GAILLON
027,27276,GAMACHES-EN-VEXIN
027,27277,BARONNIE (LA)
027,27278,GARENNES-SUR-EURE
027,27279,GASNY
027,27280,GAUCIEL
027,27281,GAUDREVILLE-LA-RIVIERE
027,27282,GAUVILLE-LA-CAMPAGNE
027,27284,GISORS
027,27285,GIVERNY
027,27286,GIVERVILLE
027,27287,GLISOLLES
027,27288,GLOS-SUR-RISLE
027,27289,GOULAFRIERE (LA)
027,27290,GOUPIL-OTHON
027,27291,GOURNAY-LE-GUERIN
027,27294,VAL D'ORGER
027,27295,GRAND-CAMP
027,27299,GRAVIGNY
027,27301,GROSSOEUVRE
027,27302,BOSC DU THEIL (LE)
027,27304,GUERNY
027,27306,GUICHAINVILLE
027,27307,GUISENIERS
027,27309,HABIT (L')
027,27310,HACQUEVILLE
027,27311,HARCOURT
027,27312,HARDENCOURT-COCHEREL
027,27313,HARENGERE (LA)
027,27315,HARQUENCY
027,27316,HAUVILLE
027,27317,HAYE-AUBREE (LA)
027,27318,HAYE-DE-CALLEVILLE (LA)
027,27319,HAYE-DE-ROUTOT (LA)
027,27321,HAYE-LE-COMTE (LA)
027,27322,HAYE-MALHERBE (LA)
027,27323,HAYE-SAINT-SYLVESTRE (LA)
027,27324,HEBECOURT
027,27325,HECMANVILLE
027,27326,HECOURT
027,27329,HENNEZIS
027,27330,HERQUEVILLE
027,27332,HEUDEBOUVILLE
027,27333,HEUDICOURT
027,27334,HEUDREVILLE-EN-LIEUVIN
027,27335,HEUDREVILLE-SUR-EURE
027,27336,HEUNIERE (LA)
027,27337,HEUQUEVILLE
027,27338,HOGUES (LES)
027,27339,HONDOUVILLE
027,27341,HOSMES (L')
027,27342,HOUETTEVILLE
027,27343,HOULBEC-COCHEREL
027,27345,HOUSSAYE (LA)
027,27346,HOUVILLE-EN-VEXIN
027,27347,HUEST
027,27348,IGOVILLE
027,27349,ILLEVILLE-SUR-MONTFORT
027,27350,ILLIERS-L'EVEQUE
027,27351,INCARVILLE
027,27354,IVILLE
027,27355,IVRY-LA-BATAILLE
027,27358,JOUY-SUR-EURE
027,27359,JUIGNETTES
027,27360,JUMELLES
027,27363,LANDIN (LE)
027,27364,LAUNAY
027,27365,LERY
027,27366,LETTEGUIVES
027,27367,LIEUREY
027,27368,LIGNEROLLES
027,27369,LILLY
027,27370,LISORS
027,27371,LIVET-SUR-AUTHOU
027,27372,LONGCHAMPS
027,27373,LORLEAU
027,27374,LOUVERSEY
027,27375,LOUVIERS
027,27376,LOUYE
027,27377,LYONS-LA-FORET
027,27378,MADELEINE-DE-NONANCOURT (LA)
027,27379,MAINNEVILLE
027,27380,MALLEVILLE-SUR-LE-BEC
027,27381,MALOUY
027,27382,MANDEVILLE
027,27383,MANDRES
027,27384,MANNEVILLE-LA-RAOULT
027,27385,MANNEVILLE-SUR-RISLE
027,27386,MANOIR (LE)
027,27388,MARAIS-VERNIER
027,27389,MARBEUF
027,27390,MARCILLY-LA-CAMPAGNE
027,27391,MARCILLY-SUR-EURE
027,27393,MARTAINVILLE
027,27394,MARTOT
027,27395,MELICOURT
027,27396,MENESQUEVILLE
027,27397,MENILLES
027,27398,MENNEVAL
027,27399,MERCEY
027,27400,MEREY
027,27401,MESNIL-FUGUET (LE)
027,27403,MESNIL-JOURDAIN (LE)
027,27405,MESNIL-SOUS-VIENNE
027,27406,MESNIL-SUR-L'ESTREE
027,27407,MESNIL-VERCLIVES
027,27408,MEZIERES-EN-VEXIN
027,27410,MISEREY
027,27411,MOISVILLE
027,27412,TERRES DE BORD
027,27413,MONTFORT-SUR-RISLE
027,27414,MONTREUIL-L'ARGILLE
027,27417,MORGNY
027,27418,MORSAN
027,27419,MOUETTES
027,27420,MOUFLAINES
027,27421,MOUSSEAUX-NEUVILLE
027,27422,MUIDS
027,27423,MUZY
027,27424,NAGEL-SEEZ-MESNIL
027,27425,NASSANDRES SUR RISLE
027,27426,NEAUFLES-SAINT-MARTIN
027,27427,NEAUFLES-AUVERGNY
027,27428,NEUBOURG (LE)
027,27429,NEUILLY
027,27430,NEUVE-GRANGE (LA)
027,27431,NEUVE-LYRE (LA)
027,27432,NEUVILLE-DU-BOSC (LA)
027,27433,NEUVILLE-SUR-AUTHOU
027,27434,NOARDS
027,27435,NOE-POULAIN (LA)
027,27436,NOGENT-LE-SEC
027,27437,NOJEON-EN-VEXIN
027,27438,NONANCOURT
027,27439,NORMANVILLE
027,27440,NOTRE-DAME-DE-L'ISLE
027,27442,NOTRE-DAME-DU-HAMEL
027,27444,NOYER-EN-OUCHE (LE)
027,27445,NOYERS
027,27446,ORMES
027,27447,VAL-DORE (LE)
027,27448,PACY-SUR-EURE
027,27451,PARVILLE
027,27453,PERRIERS-SUR-ANDELLE
027,27454,PERRUEL
027,27455,PIENCOURT
027,27456,PINTERVILLE
027,27457,PISEUX
027,27458,PITRES
027,27459,PLACES (LES)
027,27460,PLAINVILLE
027,27462,PLANQUAY (LE)
027,27463,PLASNES
027,27464,PLESSIS-GROHAN (LE)
027,27465,PLESSIS-HEBERT (LE)
027,27466,PLESSIS-SAINTE-OPPORTUNE (LE)
027,27467,PONT-AUDEMER
027,27468,PONT-AUTHOU
027,27469,PONT-DE-L'ARCHE
027,27470,PONT-SAINT-PIERRE
027,27472,PORTES
027,27473,PORT-MORT
027,27474,POSES
027,27476,PREAUX (LES)
027,27477,PRESSAGNY-L'ORGUEILLEUX
027,27478,PREY
027,27480,PUCHAY
027,27481,PULLAY
027,27483,QUATREMARE
027,27485,QUILLEBEUF-SUR-SEINE
027,27486,QUITTEBEUF
027,27487,RADEPONT
027,27488,RENNEVILLE
027,27489,REUILLY
027,27490,RICHEVILLE
027,27492,ROMILLY-LA-PUTHENAYE
027,27493,ROMILLY-SUR-ANDELLE
027,27495,ROQUETTE (LA)
027,27496,ROSAY-SUR-LIEURE
027,27497,ROUGEMONTIER
027,27498,ROUGE-PERRIERS
027,27500,ROUTOT
027,27501,ROUVRAY
027,27502,RUGLES
027,27504,SACQUENVILLE
027,27505,SAINT-AGNAN-DE-CERNIERES
027,27507,SAINT-ANDRE-DE-L'EURE
027,27508,SAINT-ANTONIN-DE-SOMMAIRE
027,27511,SAINT-AUBIN-D'ECROSVILLE
027,27512,SAINT-AUBIN-DE-SCELLON
027,27514,SAINT-AUBIN-DU-THENNEY
027,27516,TREIS-SANTS-EN-OUCHE
027,27517,SAINT-AUBIN-SUR-GAILLON
027,27518,SAINT-AUBIN-SUR-QUILLEBEUF
027,27520,SAINT-BENOIT-DES-OMBRES
027,27521,SAINT-CHRISTOPHE-SUR-AVRE
027,27522,SAINT-CHRISTOPHE-SUR-CONDE
027,27524,SAINTE-COLOMBE-LA-COMMANDERIE
027,27527,SAINT-CYR-DE-SALERNE
027,27528,VAUDREUIL (LE)
027,27529,SAINT-CYR-LA-CAMPAGNE
027,27530,SAINT-DENIS-D'AUGERONS
027,27531,SAINT-DENIS-DES-MONTS
027,27533,SAINT-DENIS-LE-FERMENT
027,27534,SAINT-DIDIER-DES-BOIS
027,27535,SAINT-ELIER
027,27536,SAINT-ELOI-DE-FOURQUES
027,27537,SAINT-ETIENNE-DU-VAUVRAY
027,27538,SAINT-ETIENNE-L'ALLIER
027,27539,SAINT-ETIENNE-SOUS-BAILLEUL
027,27540,SAINTE-GENEVIEVE-LES-GASNY
027,27541,MESNIL-SAINT-JEAN (LE)
027,27542,SAINT-GEORGES-DU-VIEVRE
027,27543,SAINT-GEORGES-MOTEL
027,27544,SAINT-GERMAIN-DE-FRESNEY
027,27545,SAINT-GERMAIN-DE-PASQUIER
027,27546,SAINT-GERMAIN-DES-ANGLES
027,27547,SAINT-GERMAIN-LA-CAMPAGNE
027,27548,SAINT-GERMAIN-SUR-AVRE
027,27550,SAINT-GREGOIRE-DU-VIEVRE
027,27552,SAINT-JEAN-DU-THENNEY
027,27553,SAINT-JULIEN-DE-LA-LIEGUE
027,27554,CHAPELLE-LONGUEVILLE (LA)
027,27555,SAINT-LAURENT-DES-BOIS
027,27557,SAINT-LEGER-DE-ROTES
027,27558,SAINT-LEGER-DU-GENNETEY
027,27560,SAINT-LUC
027,27561,SAINT-MACLOU
027,27562,SAINT-MARCEL
027,27563,SAINT-MARDS-DE-BLACARVILLE
027,27564,SAINT-MARDS-DE-FRESNE
027,27565,LESME (LE)
027,27567,SAINTE-MARIE-DE-VATIMESNIL
027,27568,SAINTE-MARTHE
027,27569,SAINT-MARTIN-DU-TILLEUL
027,27570,SAINT-MARTIN-LA-CAMPAGNE
027,27571,SAINT-MARTIN-SAINT-FIRMIN
027,27572,SAINT-MESLIN-DU-BOSC
027,27578,SAINTE-MARIE-D'ATTEZ
027,27579,SAINT-OUEN-DE-PONTCHEUIL
027,27580,SAINT-OUEN-DE-THOUBERVILLE
027,27582,SAINT-OUEN-DU-TILLEUL
027,27584,SAINT-PAUL-DE-FOURQUES
027,27586,SAINT-PHILBERT-SUR-BOISSEY
027,27587,SAINT-PHILBERT-SUR-RISLE
027,27589,SAINT-PIERRE-DE-BAILLEUL
027,27590,SAINT-PIERRE-DE-CERNIERES
027,27591,SAINT-PIERRE-DE-CORMEILLES
027,27592,SAINT-PIERRE-DE-SALERNE
027,27593,SAINT-PIERRE-DES-FLEURS
027,27594,SAINT-PIERRE-DES-IFS
027,27595,SAINT-PIERRE-DU-BOSGUERARD
027,27597,SAINT-PIERRE-DU-VAL
027,27598,SAINT-PIERRE-DU-VAUVRAY
027,27599,SAINT-PIERRE-LA-GARENNE
027,27601,SAINT-SAMSON-DE-LA-ROQUE
027,27602,SAINT-SEBASTIEN-DE-MORSENT
027,27604,SAINT-SULPICE-DE-GRIMBOUVILLE
027,27605,SAINT-SYLVESTRE-DE-CORMEILLES
027,27606,SAINT-SYMPHORIEN
027,27608,SAINT-VICTOR-DE-CHRETIENVILLE
027,27609,SAINT-VICTOR-D'EPINE
027,27610,SAINT-VICTOR-SUR-AVRE
027,27611,SAINT-VIGOR
027,27612,SAINT-VINCENT-DES-BOIS
027,27613,SAINT-VINCENT-DU-BOULAY
027,27614,SANCOURT
027,27615,SASSEY
027,27616,SAUSSAYE (LA)
027,27617,SAUSSAY-LA-CAMPAGNE
027,27618,SEBECOURT
027,27620,SELLES
027,27621,SEREZ
027,27622,SERQUIGNY
027,27623,SURTAUVILLE
027,27624,SURVILLE
027,27625,SUZAY
027,27627,THEIL-NOLENT (LE)
027,27629,THIBERVILLE
