cddept,inseecommuneprinc,nomcommuneprinc
022,22001,ALLINEUC
022,22002,ANDEL
022,22003,AUCALEUC
022,22004,BEGARD
022,22005,BELLE-ISLE-EN-TERRE
022,22006,BERHET
022,22008,BOBITAL
022,22009,BODEO (LE)
022,22011,BOQUEHO
022,22012,BOUILLIE (LA)
022,22013,BOURBRIAC
022,22014,BOURSEUL
022,22015,BREHAND
022,22016,ILE-DE-BREHAT
022,22018,BRELIDY
022,22019,BRINGOLO
022,22020,BROONS
022,22021,BRUSVILY
022,22023,BULAT-PESTIVIEN
022,22024,CALANHEL
022,22025,CALLAC
022,22026,CALORGUEN
022,22028,CAMLEZ
022,22029,CANIHUEL
022,22030,CAOUENNEC-LANVEZEAC
022,22031,CARNOET
022,22032,CAULNES
022,22033,CAUREL
022,22034,CAVAN
022,22035,CHAMPS-GERAUX (LES)
022,22036,CHAPELLE-BLANCHE (LA)
022,22037,CHAPELLE-NEUVE (LA)
022,22039,CHEZE (LA)
022,22040,COADOUT
022,22041,COATASCORN
022,22042,COATREVEN
022,22044,COETMIEUX
022,22045,COHINIAC
022,22046,MENE (LE)
022,22047,CORLAY
022,22048,CORSEUL
022,22049,CREHEN
022,22050,DINAN
022,22052,DUAULT
022,22053,EREAC
022,22054,ERQUY
022,22055,BINIC-ETABLES-SUR-MER
022,22056,EVRAN
022,22057,FAOUET (LE)
022,22059,FOEIL (LE)
022,22060,GAUSSON
022,22061,GLOMEL
022,22062,GOMENE
022,22063,GOMMENEC'H
022,22064,GOUAREC
022,22065,GOUDELIN
022,22067,GRACES
022,22068,GRACE-UZEL
022,22069,GUENROC
022,22070,GUINGAMP
022,22071,GUITTE
022,22072,GURUNHUEL
022,22073,HARMOYE (LA)
022,22074,HAUT-CORLAY (LE)
022,22075,HEMONSTOIR
022,22076,HENANBIHEN
022,22077,HENANSAL
022,22079,HENON
022,22081,HILLION
022,22082,HINGLE (LE)
022,22083,ILLIFAUT
022,22084,JUGON-LES-LACS
022,22085,KERBORS
022,22086,KERFOT
022,22087,KERGRIST-MOELOU
022,22088,KERIEN
022,22090,KERMARIA-SULARD
022,22091,KERMOROC'H
022,22092,KERPERT
022,22093,LAMBALLE-ARMOR
022,22094,LANCIEUX
022,22095,LANDEBAERON
022,22096,LANDEBIA
022,22097,LANDEC (LA)
022,22098,LANDEHEN
022,22099,LANFAINS
022,22101,LANGOAT
022,22103,LANGROLAY-SUR-RANCE
022,22104,LANGUEDIAS
022,22105,LANGUENAN
022,22106,LANGUEUX
022,22107,BON REPOS SUR BLAVET
022,22108,LANLEFF
022,22109,LANLOUP
022,22110,LANMERIN
022,22111,LANMODEZ
022,22112,LANNEBERT
022,22113,LANNION
022,22114,LANRELAS
022,22115,LANRIVAIN
022,22116,LANRODEC
022,22117,LANTIC
022,22118,LANVALLAY
022,22119,LANVELLEC
022,22121,LANVOLLON
022,22122,LAURENAN
022,22124,LESCOUET-GOUAREC
022,22126,LESLAY (LE)
022,22127,LEZARDRIEUX
022,22128,LOCARN
022,22129,LOC-ENVEL
022,22131,LOGUIVY-PLOUGRAS
022,22132,LOHUEC
022,22133,LOSCOUET-SUR-MEU
022,22134,LOUANNEC
022,22135,LOUARGAT
022,22136,LOUDEAC
022,22137,MAEL-CARHAIX
022,22138,MAEL-PESTIVIEN
022,22139,MAGOAR
022,22140,MALHOURE (LA)
022,22141,MANTALLOT
022,22143,MATIGNON
022,22144,MEAUGON (LA)
022,22145,MEGRIT
022,22146,MELLIONNEC
022,22147,MERDRIGNAC
022,22148,MERILLAC
022,22149,MERLEAC
022,22150,MERZER (LE)
022,22152,MINIHY-TREGUIER
022,22153,MONCONTOUR
022,22155,MOTTE (LA)
022,22156,MOUSTERU
022,22157,MOUSTOIR (LE)
022,22158,GUERLEDAN
022,22160,NOYAL
022,22161,PABU
022,22162,PAIMPOL
022,22163,PAULE
022,22164,PEDERNEC
022,22165,PENGUILY
022,22166,PENVENAN
022,22168,PERROS-GUIREC
022,22169,PEUMERIT-QUINTIN
022,22170,PLAINE-HAUTE
022,22171,PLAINTEL
022,22172,PLANCOET
022,22174,PLEBOULLE
022,22175,PLEDELIAC
022,22176,PLEDRAN
022,22177,PLEGUIEN
022,22178,PLEHEDEL
022,22179,FREHEL
022,22180,PLELAN-LE-PETIT
022,22181,PLELAUFF
022,22182,PLELO
022,22183,PLEMET 
022,22184,PLEMY
022,22185,PLENEE-JUGON
022,22186,PLENEUF-VAL-ANDRE
022,22187,PLERIN
022,22188,PLERNEUF
022,22189,PLESIDY
022,22190,PLESLIN-TRIGAVOU
022,22193,PLESTAN
022,22194,PLESTIN-LES-GREVES
022,22195,PLEUBIAN
022,22196,PLEUDANIEL
022,22197,PLEUDIHEN-SUR-RANCE
