cddept,inseecommuneprinc,nomcommuneprinc
018,18001,ACHERES
018,18002,AINAY-LE-VIEIL
018,18003,AIX-D'ANGILLON (LES)
018,18004,ALLOGNY
018,18005,ALLOUIS
018,18006,ANNOIX
018,18007,APREMONT-SUR-ALLIER
018,18008,ARCAY
018,18009,ARCOMPS
018,18010,ARDENAIS
018,18011,ARGENT-SUR-SAULDRE
018,18012,ARGENVIERES
018,18013,ARPHEUILLES
018,18014,ASSIGNY
018,18015,AUBIGNY-SUR-NERE
018,18016,AUBINGES
018,18017,AUGY-SUR-AUBOIS
018,18018,AVORD
018,18019,AZY
018,18020,BANNAY
018,18021,BANNEGON
018,18022,BARLIEU
018,18023,BAUGY
018,18024,BEDDES
018,18025,BEFFES
018,18026,BELLEVILLE-SUR-LOIRE
018,18028,BERRY-BOUY
018,18029,BESSAIS-LE-FROMENTAL
018,18030,BLANCAFORT
018,18031,BLET
018,18032,BOULLERET
018,18033,BOURGES
018,18034,BOUZAIS
018,18035,BRECY
018,18036,BRINAY
018,18037,BRINON-SUR-SAULDRE
018,18038,BRUERE-ALLICHAMPS
018,18039,BUE
018,18040,BUSSY
018,18041,CELETTE (LA)
018,18042,CELLE (LA)
018,18043,CELLE-CONDE (LA)
018,18044,CERBOIS
018,18045,CHALIVOY-MILON
018,18046,CHAMBON
018,18047,CHAPELLE-D'ANGILLON (LA)
018,18048,CHAPELLE-HUGON (LA)
018,18049,CHAPELLE-MONTLINARD (LA)
018,18050,CHAPELLE-SAINT-URSIN (LA)
018,18051,CHAPELOTTE (LA)
018,18052,CHARENTON-DU-CHER
018,18053,CHARENTONNAY
018,18054,CHARLY
018,18055,CHAROST
018,18056,CHASSY
018,18057,CHATEAUMEILLANT
018,18058,CHATEAUNEUF-SUR-CHER
018,18059,CHATELET (LE)
018,18060,CHAUMONT
018,18061,CHAUMOUX-MARCILLY
018,18062,CHAUTAY (LE)
018,18063,CHAVANNES
018,18064,CHERY
018,18065,CHEZAL-BENOIT
018,18066,CIVRAY
018,18067,CLEMONT
018,18068,COGNY
018,18069,COLOMBIERS
018,18070,CONCRESSAULT
018,18071,CONTRES
018,18072,CORNUSSE
018,18073,CORQUOY
018,18074,COUARGUES
018,18075,COURS-LES-BARRES
018,18076,COUST
018,18077,COUY
018,18078,CREZANCAY-SUR-CHER
018,18079,CREZANCY-EN-SANCERRE
018,18080,CROISY
018,18081,CROSSES
018,18082,CUFFY
018,18083,CULAN
018,18084,DAMPIERRE-EN-CROT
018,18085,DAMPIERRE-EN-GRACAY
018,18086,DREVANT
018,18087,DUN-SUR-AURON
018,18088,ENNORDRES
018,18089,EPINEUIL-LE-FLEURIEL
018,18090,ETRECHY
018,18091,FARGES-ALLICHAMPS
018,18092,FARGES-EN-SEPTAINE
018,18093,FAVERDINES
018,18094,FEUX
018,18095,FLAVIGNY
018,18096,FOECY
018,18097,FUSSY
018,18098,GARDEFORT
018,18099,GARIGNY
018,18100,GENOUILLY
018,18101,GERMIGNY-L'EXEMPT
018,18102,GIVARDON
018,18103,GRACAY
018,18104,GROISES
018,18105,GRON
018,18106,GROSSOUVRE
018,18107,GROUTTE (LA)
018,18108,GUERCHE-SUR-L'AUBOIS (LA)
018,18109,HENRICHEMONT
018,18110,HERRY
018,18111,HUMBLIGNY
018,18112,IDS-SAINT-ROCH
018,18113,IGNOL
018,18114,INEUIL
018,18115,IVOY-LE-PRE
018,18116,JALOGNES
018,18117,JARS
018,18118,JOUET-SUR-L'AUBOIS
018,18119,JUSSY-CHAMPAGNE
018,18120,JUSSY-LE-CHAUDRIER
018,18121,LANTAN
018,18122,LAPAN
018,18124,LAZENAY
018,18125,LERE
018,18126,LEVET
018,18127,LIGNIERES
018,18128,LIMEUX
018,18129,LISSAY-LOCHY
018,18130,LOYE-SUR-ARNON
018,18132,LUGNY-CHAMPAGNE
018,18133,LUNERY
018,18134,LURY-SUR-ARNON
018,18135,MAISONNAIS
018,18136,MARCAIS
018,18137,MAREUIL-SUR-ARNON
018,18138,MARMAGNE
018,18139,MARSEILLES-LES-AUBIGNY
018,18140,MASSAY
018,18141,MEHUN-SUR-YEVRE
018,18142,MEILLANT
018,18143,MENETOU-COUTURE
018,18144,MENETOU-RATEL
018,18145,MENETOU-SALON
018,18146,MENETREOL-SOUS-SANCERRE
018,18147,MENETREOL-SUR-SAULDRE
018,18148,MEREAU
018,18149,MERY-ES-BOIS
018,18150,MERY-SUR-CHER
018,18151,MONTIGNY
018,18152,MONTLOUIS
018,18153,MORLAC
018,18154,MORNAY-BERRY
018,18155,MORNAY-SUR-ALLIER
018,18156,MOROGUES
018,18157,MORTHOMIERS
018,18158,MOULINS-SUR-YEVRE
018,18159,NANCAY
018,18160,NERONDES
018,18161,NEUILLY-EN-DUN
