cddept,inseecommuneprinc,nomcommuneprinc
056,35211,PAIMPONT
056,56001,ALLAIRE
056,56002,AMBON
056,56003,ARRADON
056,56004,ARZAL
056,56005,ARZON
056,56006,AUGAN
056,56007,AURAY
056,56008,BADEN
056,56009,BANGOR
056,56010,BAUD
056,56011,BEGANNE
056,56012,BEIGNON
056,56013,BELZ
056,56014,BERNE
056,56015,BERRIC
056,56017,BIGNAN
056,56018,BILLIERS
056,56019,BILLIO
056,56020,BOHAL
056,56021,BRANDERION
056,56022,BRANDIVY
056,56023,BRECH
056,56024,BREHAN
056,56025,BRIGNAC
056,56026,BUBRY
056,56027,BULEON
056,56028,CADEN
056,56029,CALAN
056,56030,CAMOEL
056,56031,CAMORS
056,56032,CAMPENEAC
056,56033,CARENTOIR
056,56034,CARNAC
056,56035,CARO
056,56036,CAUDAN
056,56039,CHAPELLE-NEUVE (LA)
056,56040,CLEGUER
056,56041,CLEGUEREC
056,56042,COLPO
056,56043,CONCORET
056,56044,COURNON
056,56045,COURS (LE)
056,56046,CRACH
056,56047,CREDIN
056,56048,CROISTY (LE)
056,56050,CROIX-HELLEAN (LA)
056,56051,CRUGUEL
056,56052,DAMGAN
056,56053,ELVEN
056,56054,ERDEVEN
056,56055,ETEL
056,56056,EVRIGUET
056,56057,FAOUET (LE)
056,56058,FEREL
056,56060,FOUGERETS (LES)
056,56061,GACILLY (LA)
056,56062,GAVRES
056,56063,GESTEL
056,56065,GOURHEL
056,56067,GRAND-CHAMP
056,56068,GREE-SAINT-LAURENT (LA)
056,56069,GROIX
056,56070,GUEGON
056,56071,GUEHENNO
056,56072,GUELTAS
056,56073,GUEMENE-SUR-SCORFF
056,56074,GUENIN
056,56075,GUER
056,56076,GUERN
056,56077,GUERNO (LE)
056,56078,GUIDEL
056,56079,GUILLAC
056,56080,GUILLIERS
056,56081,GUISCRIFF
056,56082,HELLEAN
056,56083,HENNEBONT
056,56084,HEZO (LE)
056,56085,HOEDIC
056,56086,ILE-D'HOUAT
056,56087,ILE-AUX-MOINES
056,56088,ILE-D'ARZ
056,56089,INGUINIEL
056,56090,INZINZAC-LOCHRIST
056,56091,JOSSELIN
056,56092,KERFOURN
056,56093,KERGRIST
056,56094,KERVIGNAC
056,56096,LANDAUL
056,56097,LANDEVANT
056,56098,LANESTER
056,56099,LANGOELAN
056,56100,LANGONNET
056,56101,LANGUIDIC
056,56102,FORGES DE LANOUEE
056,56103,LANTILLAC
056,56104,LANVAUDAN
056,56105,LANVENEGEN
056,56106,LARMOR-BADEN
056,56107,LARMOR-PLAGE
056,56108,LARRE
056,56109,LAUZACH
056,56110,LIGNOL
056,56111,LIMERZEL
056,56112,LIZIO
056,56113,LOCMALO
056,56114,LOCMARIA
056,56115,LOCMARIA-GRAND-CHAMP
056,56116,LOCMARIAQUER
056,56117,LOCMINE
056,56118,LOCMIQUELIC
056,56119,LOCOAL-MENDON
056,56120,LOCQUELTAS
056,56121,LORIENT
056,56122,LOYAT
056,56123,MALANSAC
056,56124,MALESTROIT
056,56125,MALGUENAC
056,56126,MARZAN
056,56127,MAURON
056,56128,MELRAND
056,56129,MENEAC
056,56130,MERLEVENEZ
056,56131,MESLAN
056,56132,MEUCON
056,56133,MISSIRIAC
056,56134,MOHON
056,56135,MOLAC
056,56136,MONTENEUF
056,56137,MONTERBLANC
056,56139,MONTERTELOT
056,56140,MOREAC
056,56141,MOUSTOIR-AC
056,56143,MUZILLAC
056,56144,EVELLYS
056,56145,NEANT-SUR-YVEL
056,56146,NEULLIAC
056,56147,NIVILLAC
056,56148,NOSTANG
056,56149,NOYAL-MUZILLAC
056,56151,NOYAL-PONTIVY
056,56152,PALAIS (LE)
056,56153,PEAULE
056,56154,PEILLAC
056,56155,PENESTIN
056,56156,PERSQUEN
056,56157,PLAUDREN
056,56158,PLESCOP
056,56159,PLEUCADEUC
056,56160,PLEUGRIFFET
056,56161,PLOEMEL
056,56162,PLOEMEUR
056,56163,PLOERDUT
056,56164,PLOEREN
056,56165,PLOERMEL
056,56166,PLOUAY
056,56167,PLOUGOUMELEN
056,56168,PLOUHARNEL
056,56169,PLOUHINEC
056,56170,PLOURAY
056,56171,PLUHERLIN
056,56172,PLUMELEC
056,56173,PLUMELIAU-BIEUZY
056,56174,PLUMELIN
056,56175,PLUMERGAT
056,56176,PLUNERET
056,56177,PLUVIGNER
056,56178,PONTIVY
056,56179,PONT-SCORFF
056,56180,PORCARO
056,56181,PORT-LOUIS
056,56182,PRIZIAC
056,56184,QUESTEMBERT
056,56185,QUEVEN
056,56186,QUIBERON
056,56188,QUISTINIC
056,56189,RADENAC
056,56190,REGUINY
056,56191,REMINIAC
056,56193,RIANTEC
056,56194,RIEUX
056,56195,ROCHE-BERNARD (LA)
056,56196,ROCHEFORT-EN-TERRE
056,56197,VAL D'OUST
056,56198,ROHAN
056,56199,ROUDOUALLEC
056,56200,RUFFIAC
056,56201,SAINT (LE)
056,56202,SAINT-ABRAHAM
056,56203,SAINT-AIGNAN
056,56204,SAINT-ALLOUESTRE
056,56205,SAINT-ARMEL
056,56206,SAINT-AVE
056,56207,SAINT-BARTHELEMY
056,56208,SAINT-BRIEUC-DE-MAURON
056,56209,SAINTE-BRIGITTE
056,56210,SAINT-CARADEC-TREGOMEL
056,56211,SAINT-CONGARD
056,56212,SAINT-DOLAY
056,56213,SAINT-GÉRAND-CROIXANVEC
056,56214,SAINT-GILDAS-DE-RHUYS
056,56215,SAINT-GONNERY
056,56216,SAINT-GORGON
056,56218,SAINT-GRAVE
056,56219,SAINT-GUYOMARD
056,56220,SAINTE-HELENE
056,56221,SAINT-JACUT-LES-PINS
056,56222,SAINT-JEAN-BREVELAY
056,56223,SAINT-JEAN-LA-POTERIE
056,56224,SAINT-LAURENT-SUR-OUST
056,56225,SAINT-LERY
056,56226,SAINT-MALO-DE-BEIGNON
056,56227,SAINT-MALO-DES-TROIS-FONTAINES
056,56228,SAINT-MARCEL
056,56229,SAINT-MARTIN-SUR-OUST
056,56230,SAINT-NICOLAS-DU-TERTRE
056,56231,SAINT-NOLFF
056,56232,SAINT-PERREUX
056,56233,SAINT-PHILIBERT
056,56234,SAINT-PIERRE-QUIBERON
056,56236,SAINT-SERVANT
056,56237,SAINT-THURIAU
056,56238,SAINT-TUGDUAL
056,56239,SAINT-VINCENT-SUR-OUST
056,56240,SARZEAU
056,56241,SAUZON
056,56242,SEGLIEN
056,56243,SENE
056,56244,SERENT
056,56245,SILFIAC
056,56246,SOURN (LE)
056,56247,SULNIAC
056,56248,SURZUR
056,56249,TAUPONT
056,56250,THEHILLAC
056,56251,THEIX-NOYALO
056,56252,TOUR-DU-PARC (LE)
056,56253,TREAL
056,56254,TREDION
056,56255,TREFFLEAN
056,56256,TREHORENTEUC
056,56257,TRINITE-PORHOET (LA)
056,56258,TRINITE-SUR-MER (LA)
056,56259,TRINITE-SURZUR (LA)
056,56260,VANNES
056,56261,VRAIE-CROIX (LA)
056,56262,BONO (LE)
056,56263,SAINTE-ANNE-D'AURAY
056,56264,KERNASCLEDEN
